Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
5.6164,0.7618,-0.2074,-2.1943,0.6,-0.1244,-1.3166,1.1856,0.0129,
5.633,0.7581,-0.2416,-2.1762,0.6,-0.1449,-1.3057,1.1684,0.0175,
5.6549,0.7524,-0.2918,-2.3358,0.6,-0.1751,-1.4015,1.1457,0.0255,
5.6781,0.7449,-0.347,-2.1653,0.6,-0.2082,-1.2992,1.1231,0.0361,
5.6986,0.7373,-0.387,-2.1907,0.6,-0.2322,-1.3144,1.1008,0.0449,
5.7172,0.7298,-0.4322,-2.1714,0.6,-0.2593,-1.3028,1.0732,0.056,
5.7378,0.7203,-0.4716,-1.8768,0.6,-0.283,-1.1261,1.0459,0.0667,
5.7573,0.7109,-0.5075,-1.8993,0.6,-0.3045,-1.1396,1.0136,0.0773,
5.7785,0.6996,-0.549,-1.7888,0.6,-0.3294,-1.0733,0.9817,0.0904,
5.7985,0.6883,-0.5814,-1.6513,0.6,-0.3489,-0.9908,0.9503,0.1014,
5.8174,0.677,-0.6132,-1.5413,0.6,-0.3679,-0.9248,0.9143,0.1128,
5.8384,0.6638,-0.6426,-1.4338,0.6,-0.3856,-0.8603,0.879,0.1239,
5.8585,0.6506,-0.6721,-1.5021,0.6,-0.4033,-0.9012,0.8443,0.1355,
5.8777,0.6374,-0.7016,-1.2659,0.6,-0.4209,-0.7595,0.8055,0.1477,
5.8988,0.6223,-0.7226,-1.017,0.6,-0.4335,-0.6102,0.7675,0.1566,
5.9195,0.6072,-0.7441,-1.0847,0.6,-0.4465,-0.6508,0.7304,0.1661,
5.9394,0.5921,-0.7666,-1.1346,0.6,-0.4599,-0.6807,0.6942,0.1763,
5.9589,0.577,-0.7888,-1.1277,0.6,-0.4733,-0.6766,0.6589,0.1866,
5.9777,0.5619,-0.8098,-0.9232,0.6,-0.4859,-0.5539,0.6202,0.1967,
5.9984,0.545,-0.8249,-0.725,0.6,-0.4949,-0.435,0.5826,0.2041,
6.0188,0.528,-0.8396,-0.6115,0.6,-0.5037,-0.3669,0.5462,0.2115,
6.0389,0.511,-0.8497,-0.4129,0.6,-0.5098,-0.2477,0.5109,0.2166,
6.0587,0.4941,-0.8561,-0.3914,0.6,-0.5136,-0.2348,0.4767,0.2199,
6.0785,0.4771,-0.8652,-0.2785,0.6,-0.5191,-0.1671,0.4437,0.2246,
6.098,0.4601,-0.8671,-0.0992,0.6,-0.5203,-0.0595,0.4084,0.2256,
6.1198,0.4413,-0.8693,-0.2309,0.6,-0.5216,-0.1385,0.3778,0.2267,
6.1392,0.4243,-0.8763,-0.0644,0.6,-0.5258,-0.0387,0.3484,0.2304,
6.1586,0.4073,-0.8718,0.4604,0.6,-0.5231,0.2762,0.3202,0.228,
6.1782,0.3903,-0.8583,0.7213,0.6,-0.515,0.4328,0.2931,0.221,
6.1981,0.3734,-0.8433,0.7217,0.6,-0.506,0.433,0.2672,0.2134,
6.2184,0.3564,-0.8293,1.154,0.6,-0.4976,0.6924,0.2425,0.2063,
6.2391,0.3394,-0.7958,1.8117,0.6,-0.4775,1.087,0.2215,0.19,
6.2587,0.3243,-0.7565,1.3318,0.6,-0.4539,0.7991,0.2015,0.1717,
6.2789,0.3093,-0.7432,0.6396,0.6,-0.4459,0.3837,0.1824,0.1657,
6.2992,0.2942,-0.7306,1.0902,0.6,-0.4384,0.6541,0.1664,0.1601,
6.3176,0.281,-0.7019,1.6776,0.6,-0.4211,1.0066,0.1491,0.1478,
6.3396,0.2659,-0.6624,2.2311,0.6,-0.3974,1.3386,0.1367,0.1316,
6.3573,0.2546,-0.6152,2.2638,0.6,-0.3691,1.3583,0.1229,0.1135,
6.3796,0.2414,-0.5737,2.2404,0.6,-0.3442,1.3443,0.1135,0.0988,
6.3967,0.2319,-0.5289,2.2077,0.6,-0.3173,1.3246,0.1027,0.0839,
6.4192,0.2206,-0.4885,2.0064,0.6,-0.2931,1.2038,0.0942,0.0716,
6.439,0.2112,-0.4446,2.4456,0.6,-0.2667,1.4674,0.0876,0.0593,
6.4571,0.2037,-0.3962,2.2699,0.6,-0.2377,1.3619,0.0812,0.0471,
6.4772,0.1961,-0.3587,1.9532,0.6,-0.2152,1.1719,0.0751,0.0386,
6.4993,0.1886,-0.3136,2.0633,0.6,-0.1882,1.238,0.0707,0.0295,
6.5191,0.1829,-0.2723,2.249,0.6,-0.1634,1.3494,0.0678,0.0222,
6.5339,0.1791,-0.2366,2.364,0.6,-0.1419,1.4184,0.065,0.0168,
6.551,0.1754,-0.197,2.0668,0.6,-0.1182,1.2401,0.0622,0.0116,
6.5724,0.1716,-0.1581,2.4563,0.6,-0.0949,1.4738,0.0608,0.0075,
6.5861,0.1697,-0.1157,3.6084,0.6,-0.0694,2.1651,0.0595,0.004,
6.6066,0.1678,-0.0312,2.7643,0.6,-0.0187,1.6586,0.0608,0.0003,
6.6693,0.1697,0.057,1.765,0.6,0.0342,1.059,0.0622,0.001,
6.692,0.1716,0.1052,2.3383,0.6,0.0631,1.403,0.0636,0.0033,
6.707,0.1735,0.1435,2.0509,0.6,0.0861,1.2306,0.0664,0.0062,
6.7307,0.1773,0.1802,1.5457,0.6,0.1081,0.9274,0.0707,0.0097,
6.7587,0.1829,0.2234,2.0929,0.6,0.134,1.2557,0.0736,0.015,
6.7741,0.1867,0.2641,2.1983,0.6,0.1584,1.319,0.0781,0.0209,
6.794,0.1923,0.299,1.6498,0.6,0.1794,0.9899,0.0844,0.0268,
6.818,0.1999,0.3361,1.7089,0.6,0.2016,1.0254,0.0908,0.0339,
6.8391,0.2074,0.3756,1.7641,0.6,0.2254,1.0585,0.0976,0.0423,
6.8583,0.215,0.4074,1.5209,0.6,0.2444,0.9125,0.1045,0.0498,
6.8762,0.2225,0.4322,1.5624,0.6,0.2593,0.9374,0.1135,0.0561,
6.8973,0.2319,0.4689,1.8438,0.6,0.2813,1.1063,0.1229,0.0659,
6.9166,0.2414,0.5065,1.6538,0.6,0.3039,0.9923,0.1347,0.077,
6.9383,0.2527,0.536,1.3602,0.6,0.3216,0.8161,0.147,0.0862,
6.9588,0.264,0.5639,1.479,0.6,0.3383,0.8874,0.1598,0.0954,
6.9784,0.2753,0.5952,1.3961,0.6,0.3571,0.8377,0.1754,0.1063,
6.9999,0.2885,0.6209,1.2366,0.6,0.3725,0.7419,0.1894,0.1156,
7.0179,0.2998,0.6439,1.1239,0.6,0.3863,0.6743,0.2064,0.1244,
7.0379,0.313,0.6633,0.9395,0.6,0.398,0.5637,0.2241,0.132,
7.0577,0.3262,0.6813,1.0836,0.6,0.4088,0.6501,0.2452,0.1392,
7.0794,0.3413,0.7086,0.9924,0.6,0.4251,0.5955,0.2644,0.1506,
7.0977,0.3545,0.7219,0.5021,0.6,0.4331,0.3013,0.2872,0.1563,
7.1186,0.3696,0.7277,0.4446,0.6,0.4366,0.2667,0.311,0.1589,
7.1392,0.3847,0.7403,0.4395,0.6,0.4442,0.2637,0.3357,0.1644,
7.1594,0.3998,0.7457,0.0721,0.6,0.4474,0.0433,0.3613,0.1668,
7.1797,0.4149,0.7432,-0.0888,0.6,0.4459,-0.0533,0.3879,0.1657,
7.1999,0.4299,0.7421,-0.2126,0.6,0.4452,-0.1276,0.4119,0.1652,
7.2177,0.4431,0.7355,-0.2458,0.6,0.4413,-0.1475,0.4401,0.1623,
7.2384,0.4582,0.733,-0.1604,0.6,0.4398,-0.0962,0.4693,0.1612,
7.2589,0.4733,0.7289,-0.5672,0.6,0.4374,-0.3403,0.4955,0.1594,
7.2772,0.4865,0.7118,-0.9021,0.6,0.4271,-0.5413,0.5264,0.152,
7.2987,0.5016,0.6931,-0.8079,0.6,0.4159,-0.4848,0.5542,0.1441,
7.318,0.5148,0.6787,-0.7608,0.6,0.4072,-0.4565,0.5826,0.1382,
7.3376,0.528,0.6635,-0.8704,0.6,0.3981,-0.5223,0.6117,0.1321,
7.3578,0.5412,0.644,-0.9538,0.6,0.3864,-0.5723,0.6415,0.1244,
7.3786,0.5544,0.6244,-1.088,0.6,0.3746,-0.6528,0.6676,0.117,
7.397,0.5657,0.6017,-1.2575,0.6,0.361,-0.7545,0.6987,0.1086,
7.4194,0.5789,0.573,-1.2515,0.6,0.3438,-0.7509,0.7258,0.0985,
7.4397,0.5902,0.5482,-1.4887,0.6,0.3289,-0.8932,0.7488,0.0902,
7.4573,0.5997,0.5173,-1.7042,0.6,0.3104,-1.0225,0.7722,0.0803,
7.4763,0.6091,0.4859,-1.6816,0.6,0.2916,-1.009,0.7959,0.0708,
7.496,0.6185,0.4522,-1.5826,0.6,0.2713,-0.9496,0.8199,0.0613,
7.518,0.6279,0.4202,-1.4881,0.6,0.2521,-0.8929,0.8394,0.053,
7.5364,0.6355,0.3922,-1.694,0.6,0.2353,-1.0164,0.8591,0.0461,
7.5566,0.643,0.3545,-1.8176,0.6,0.2127,-1.0906,0.879,0.0377,
7.5791,0.6506,0.3147,-1.7985,0.6,0.1888,-1.0791,0.8941,0.0297,
7.5983,0.6562,0.2796,-2.0162,0.6,0.1678,-1.2097,0.9042,0.0235,
7.6125,0.66,0.2483,-1.9415,0.6,0.149,-1.1649,0.9194,0.0185,
7.6374,0.6657,0.2065,-1.7001,0.6,0.1239,-1.02,0.9297,0.0128,
7.6575,0.6694,0.1719,-1.9952,0.6,0.1031,-1.1971,0.9348,0.0089,
7.6694,0.6713,0.1449,-2.1824,0.6,0.0869,-1.3094,0.94,0.0063,
7.684,0.6732,0.1143,-3.0376,0.6,0.0686,-1.8225,0.9451,0.0039,
7.7033,0.6751,0.0375,-2.6261,0.6,0.0225,-1.5756,0.94,0.0004,
7.7843,0.6732,-0.0656,-1.5642,0.6,-0.0393,-0.9385,0.9297,0.0013,
7.8196,0.6694,-0.1311,-2.3017,0.6,-0.0786,-1.381,0.9245,0.0052,
7.8319,0.6675,-0.1649,-2.1228,0.6,-0.0989,-1.2737,0.9143,0.0082,
7.853,0.6638,-0.1965,-1.5084,0.6,-0.1179,-0.905,0.8991,0.0116,
7.8792,0.6581,-0.2363,-1.6924,0.6,-0.1418,-1.0155,0.889,0.0168,
7.8941,0.6543,-0.2641,-1.7012,0.6,-0.1585,-1.0207,0.874,0.0209,
7.9146,0.6487,-0.2956,-1.398,0.6,-0.1773,-0.8388,0.8541,0.0262,
7.9385,0.6411,-0.3257,-1.3589,0.6,-0.1954,-0.8153,0.8394,0.0318,
7.9553,0.6355,-0.3502,-1.6398,0.6,-0.2101,-0.9839,0.8199,0.0368,
7.976,0.6279,-0.3879,-1.4737,0.6,-0.2328,-0.8842,0.7959,0.0451,
7.999,0.6185,-0.4138,-1.144,0.6,-0.2483,-0.6864,0.7769,0.0514,
8.0169,0.611,-0.4346,-1.2706,0.6,-0.2608,-0.7623,0.7535,0.0567,
8.038,0.6015,-0.4637,-1.253,0.6,-0.2782,-0.7518,0.7304,0.0645,
8.0577,0.5921,-0.4859,-1.1371,0.6,-0.2916,-0.6823,0.7077,0.0708,
8.0767,0.5827,-0.5077,-1.1635,0.6,-0.3046,-0.6981,0.6808,0.0773,
8.0984,0.5714,-0.5333,-1.2541,0.6,-0.32,-0.7525,0.6545,0.0853,
8.1191,0.5601,-0.5608,-1.1264,0.6,-0.3365,-0.6758,0.6287,0.0944,
8.1389,0.5487,-0.5791,-0.707,0.6,-0.3475,-0.4242,0.6033,0.1006,
8.1583,0.5374,-0.5886,-0.5843,0.6,-0.3532,-0.3506,0.5785,0.1039,
8.1773,0.5261,-0.6015,-0.6805,0.6,-0.3609,-0.4083,0.5502,0.1085,
8.199,0.5129,-0.6163,-0.4985,0.6,-0.3698,-0.2991,0.5264,0.1139,
8.2171,0.5016,-0.622,-0.4251,0.6,-0.3732,-0.255,0.4994,0.1161,
8.2384,0.4884,-0.6334,-0.4882,0.6,-0.38,-0.2929,0.473,0.1204,
8.2588,0.4752,-0.6424,-0.2979,0.6,-0.3854,-0.1787,0.4473,0.1238,
8.2795,0.462,-0.6456,-0.2679,0.6,-0.3873,-0.1607,0.4223,0.125,
8.2997,0.4488,-0.6533,-0.1906,0.6,-0.392,-0.1144,0.4015,0.128,
8.317,0.4375,-0.6533,-0.1485,0.6,-0.392,-0.0891,0.3778,0.128,
8.3372,0.4243,-0.6593,-0.1045,0.6,-0.3956,-0.0627,0.3516,0.1304,
8.3599,0.4092,-0.6573,0.3055,0.6,-0.3944,0.1833,0.3326,0.1296,
8.3773,0.3979,-0.6482,0.3669,0.6,-0.3889,0.2201,0.311,0.1261,
8.3977,0.3847,-0.6439,0.3287,0.6,-0.3864,0.1972,0.2902,0.1244,
8.4183,0.3715,-0.6347,0.4614,0.6,-0.3808,0.2768,0.27,0.1208,
8.4393,0.3583,-0.6247,0.7408,0.6,-0.3748,0.4445,0.2533,0.1171,
8.4575,0.347,-0.6064,0.9669,0.6,-0.3638,0.5801,0.2345,0.1103,
8.4798,0.3338,-0.5857,0.7077,0.6,-0.3514,0.4246,0.2189,0.1029,
8.4993,0.3225,-0.5762,0.6657,0.6,-0.3457,0.3994,0.2039,0.0996,
8.5192,0.3111,-0.5594,0.9269,0.6,-0.3356,0.5562,0.1894,0.0939,
8.5399,0.2998,-0.5385,1.115,0.6,-0.3231,0.669,0.1777,0.087,
8.5576,0.2904,-0.5169,1.3107,0.6,-0.3101,0.7864,0.1664,0.0801,
8.5763,0.281,-0.4907,1.2895,0.6,-0.2944,0.7737,0.1533,0.0722,
8.5999,0.2697,-0.4629,1.486,0.6,-0.2778,0.8916,0.1449,0.0643,
8.6169,0.2621,-0.4324,1.6637,0.6,-0.2595,0.9982,0.1347,0.0561,
8.6394,0.2527,-0.3979,1.7915,0.6,-0.2388,1.0749,0.1268,0.0475,
8.6595,0.2451,-0.3567,2.0458,0.6,-0.214,1.2275,0.121,0.0382,
8.6762,0.2395,-0.3226,2.0237,0.6,-0.1935,1.2142,0.1154,0.0312,
8.6946,0.2338,-0.2857,1.963,0.6,-0.1714,1.1778,0.1099,0.0245,
8.716,0.2282,-0.2446,1.9453,0.6,-0.1468,1.1672,0.1063,0.018,
8.7327,0.2244,-0.2117,2.0031,0.6,-0.127,1.2018,0.1027,0.0134,
8.7521,0.2206,-0.1722,1.6305,0.6,-0.1033,0.9783,0.0993,0.0089,
8.777,0.2169,-0.1417,2.2082,0.6,-0.085,1.3249,0.0976,0.006,
8.7911,0.215,-0.0967,3.0309,0.6,-0.058,1.8186,0.0958,0.0028,
8.8235,0.2131,-0.0037,2.1832,0.6,-0.0022,1.3099,0.0976,0,
8.8606,0.215,0.0518,1.1598,0.6,0.0311,0.6959,0.0993,0.0008,
8.8969,0.2169,0.0817,1.2699,0.6,0.049,0.7619,0.101,0.002,
8.9131,0.2187,0.1095,1.52,0.6,0.0657,0.912,0.1027,0.0036,
8.9307,0.2206,0.1328,1.5043,0.6,0.0797,0.9026,0.1063,0.0053,
8.9548,0.2244,0.1734,1.509,0.6,0.104,0.9054,0.1099,0.009,
8.9749,0.2282,0.2002,1.461,0.6,0.1201,0.8766,0.1135,0.012,
8.9924,0.2319,0.228,1.496,0.6,0.1368,0.8976,0.1191,0.0156,
9.0157,0.2376,0.2607,1.3085,0.6,0.1564,0.7851,0.1248,0.0204,
9.0363,0.2433,0.2857,1.3147,0.6,0.1714,0.7888,0.1307,0.0245,
9.0553,0.2489,0.3126,1.3492,0.6,0.1876,0.8095,0.1387,0.0293,
9.0783,0.2565,0.3421,1.1885,0.6,0.2053,0.7131,0.147,0.0351,
9.0995,0.264,0.3653,1.1828,0.6,0.2192,0.7097,0.1555,0.04,
9.1194,0.2715,0.3906,1.258,0.6,0.2343,0.7548,0.1642,0.0458,
9.1382,0.2791,0.414,1.1534,0.6,0.2484,0.692,0.1732,0.0514,
9.1559,0.2866,0.4328,1.0148,0.6,0.2597,0.6089,0.1847,0.0562,
9.1774,0.2961,0.4536,0.8624,0.6,0.2722,0.5175,0.1966,0.0617,
9.1976,0.3055,0.4689,0.8134,0.6,0.2813,0.488,0.2089,0.0659,
9.2175,0.3149,0.4862,0.9214,0.6,0.2917,0.5528,0.2215,0.0709,
9.2363,0.3243,0.5045,0.6385,0.6,0.3027,0.3831,0.2371,0.0763,
9.2587,0.3357,0.5113,0.5507,0.6,0.3068,0.3304,0.2506,0.0784,
9.277,0.3451,0.5259,0.8775,0.6,0.3155,0.5265,0.2672,0.083,
9.298,0.3564,0.546,0.7408,0.6,0.3276,0.4445,0.2843,0.0894,
9.3184,0.3677,0.5567,0.3637,0.6,0.334,0.2182,0.302,0.093,
9.3386,0.379,0.5608,0.3055,0.6,0.3365,0.1833,0.3202,0.0943,
9.3587,0.3903,0.569,0.3479,0.6,0.3414,0.2088,0.3389,0.0971,
9.3785,0.4017,0.5747,0.0805,0.6,0.3448,0.0483,0.3581,0.0991,
9.3982,0.413,0.5722,-0.2099,0.6,0.3433,-0.1259,0.3778,0.0982,
9.418,0.4243,0.5664,-0.2509,0.6,0.3399,-0.1506,0.3981,0.0963,
9.4381,0.4356,0.5622,-0.2736,0.6,0.3373,-0.1642,0.4188,0.0948,
9.4582,0.4469,0.5554,-0.4313,0.6,0.3332,-0.2588,0.4401,0.0925,
9.4788,0.4582,0.5446,-0.4392,0.6,0.3268,-0.2635,0.4619,0.089,
9.4997,0.4695,0.5372,-0.4916,0.6,0.3223,-0.295,0.4805,0.0866,
9.5175,0.479,0.526,-0.849,0.6,0.3156,-0.5094,0.5032,0.083,
9.5393,0.4903,0.5027,-0.9411,0.6,0.3016,-0.5647,0.5225,0.0758,
9.5586,0.4997,0.487,-0.5622,0.6,0.2922,-0.3373,0.5422,0.0712,
9.5779,0.5091,0.481,-0.6204,0.6,0.2886,-0.3723,0.5622,0.0694,
9.5979,0.5186,0.4624,-0.9913,0.6,0.2774,-0.5948,0.5826,0.0641,
9.6188,0.528,0.4404,-0.9746,0.6,0.2642,-0.5848,0.5992,0.0582,
9.6362,0.5355,0.4248,-0.9152,0.6,0.2549,-0.5491,0.6202,0.0541,
9.6589,0.545,0.4036,-1.1094,0.6,0.2421,-0.6657,0.6372,0.0489,
9.6782,0.5525,0.3788,-1.191,0.6,0.2273,-0.7146,0.6545,0.043,
9.6988,0.5601,0.3562,-1.2234,0.6,0.2137,-0.734,0.6676,0.0381,
9.7151,0.5657,0.3342,-1.3394,0.6,0.2005,-0.8036,0.6853,0.0335,
9.7385,0.5733,0.3031,-1.4309,0.6,0.1819,-0.8585,0.6987,0.0276,
9.7584,0.5789,0.2726,-1.5302,0.6,0.1636,-0.9181,0.7077,0.0223,
9.7728,0.5827,0.2506,-1.3486,0.6,0.1504,-0.8092,0.7213,0.0188,
9.7964,0.5883,0.223,-1.3814,0.6,0.1338,-0.8289,0.7304,0.0149,
9.8146,0.5921,0.194,-1.634,0.6,0.1164,-0.9804,0.7396,0.0113,
9.8358,0.5959,0.1585,-1.5184,0.6,0.0951,-0.9111,0.7442,0.0075,
9.8496,0.5978,0.1397,-1.5282,0.6,0.0838,-0.9169,0.7488,0.0059,
9.863,0.5997,0.117,-1.6803,0.6,0.0702,-1.0082,0.7535,0.0041,
9.8825,0.6015,0.0845,-2.041,0.6,0.0507,-1.2246,0.7581,0.0021,
9.9073,0.6034,0.0246,-1.7301,0.6,0.0147,-1.0381,0.7535,0.0002,
9.9764,0.6015,-0.0476,-1.2781,0.6,-0.0285,-0.7668,0.7488,0.0007,
10.003,0.5997,-0.0878,-1.1931,0.6,-0.0527,-0.7159,0.7396,0.0023,
10.0382,0.5959,-0.1186,-1.4477,0.6,-0.0712,-0.8686,0.735,0.0042,
10.0529,0.594,-0.1483,-1.6556,0.6,-0.089,-0.9933,0.7258,0.0066,
10.0756,0.5902,-0.1776,-1.2469,0.6,-0.1066,-0.7481,0.7167,0.0095,
10.0953,0.5865,-0.2013,-1.3586,0.6,-0.1208,-0.8152,0.7077,0.0122,
10.113,0.5827,-0.2281,-1.2422,0.6,-0.1369,-0.7453,0.6942,0.0156,
10.1366,0.577,-0.251,-1.1456,0.6,-0.1506,-0.6874,0.6808,0.0189,
10.1581,0.5714,-0.2794,-1.1945,0.6,-0.1677,-0.7167,0.6676,0.0234,
10.1772,0.5657,-0.2998,-1.0824,0.6,-0.1799,-0.6495,0.6545,0.027,
10.1958,0.5601,-0.3202,-1.1555,0.6,-0.1921,-0.6933,0.6372,0.0308,
10.2182,0.5525,-0.3474,-1.0218,0.6,-0.2084,-0.6131,0.6202,0.0362,
10.2393,0.545,-0.3649,-0.8236,0.6,-0.219,-0.4941,0.6033,0.0399,
10.2596,0.5374,-0.3815,-0.8804,0.6,-0.2289,-0.5282,0.5867,0.0437,
10.2789,0.5299,-0.3997,-0.8661,0.6,-0.2398,-0.5197,0.5703,0.0479,
10.2974,0.5223,-0.4143,-0.6479,0.6,-0.2486,-0.3888,0.5502,0.0515,
10.3199,0.5129,-0.4257,-0.6002,0.6,-0.2554,-0.3601,0.5343,0.0544,
10.3372,0.5054,-0.4377,-0.7445,0.6,-0.2626,-0.4467,0.5147,0.0575,
10.3587,0.4959,-0.4548,-0.5221,0.6,-0.2729,-0.3132,0.4955,0.062,
10.3788,0.4865,-0.4598,-0.1797,0.6,-0.2759,-0.1078,0.4767,0.0634,
10.3996,0.4771,-0.4621,-0.3769,0.6,-0.2773,-0.2261,0.4582,0.0641,
10.4195,0.4677,-0.4749,-0.505,0.6,-0.2849,-0.303,0.4401,0.0677,
10.4394,0.4582,-0.4822,-0.243,0.6,-0.2893,-0.1458,0.4223,0.0698,
10.4587,0.4488,-0.4845,-0.2596,0.6,-0.2907,-0.1558,0.4049,0.0704,
10.4782,0.4394,-0.4923,-0.3349,0.6,-0.2954,-0.201,0.3879,0.0727,
10.4971,0.4299,-0.4974,-0.0721,0.6,-0.2984,-0.0433,0.3712,0.0742,
10.5162,0.4205,-0.495,0.0915,0.6,-0.297,0.0549,0.3516,0.0735,
10.5389,0.4092,-0.4937,0.0677,0.6,-0.2962,0.0406,0.3357,0.0731,
10.5581,0.3998,-0.4922,0.138,0.6,-0.2953,0.0828,0.3202,0.0727,
10.5773,0.3903,-0.4884,0.2938,0.6,-0.2931,0.1763,0.305,0.0716,
10.5968,0.3809,-0.4808,0.3479,0.6,-0.2885,0.2088,0.2902,0.0694,
10.6164,0.3715,-0.4748,0.4931,0.6,-0.2849,0.2958,0.2757,0.0676,
10.6364,0.3621,-0.4612,0.4495,0.6,-0.2767,0.2697,0.2616,0.0638,
10.6574,0.3526,-0.4566,0.4404,0.6,-0.2739,0.2642,0.2479,0.0625,
10.6778,0.3432,-0.4431,0.7675,0.6,-0.2658,0.4605,0.2345,0.0589,
10.6999,0.3338,-0.4238,0.745,0.6,-0.2543,0.447,0.2241,0.0539,
10.7179,0.3262,-0.4127,0.6901,0.6,-0.2476,0.414,0.2139,0.0511,
10.7365,0.3187,-0.3985,0.7962,0.6,-0.2391,0.4777,0.2039,0.0476,
10.7558,0.3111,-0.3825,0.9096,0.6,-0.2295,0.5457,0.1942,0.0439,
10.776,0.3036,-0.3625,0.8488,0.6,-0.2175,0.5093,0.1847,0.0394,
10.7972,0.2961,-0.3475,0.9885,0.6,-0.2085,0.5931,0.1777,0.0362,
10.8139,0.2904,-0.3263,1.143,0.6,-0.1958,0.6858,0.1686,0.0319,
10.838,0.2829,-0.3018,1.1621,0.6,-0.1811,0.6973,0.162,0.0273,
10.8575,0.2772,-0.2763,1.3,0.6,-0.1658,0.78,0.1555,0.0229,
10.8794,0.2715,-0.248,1.2735,0.6,-0.1488,0.7641,0.1512,0.0184,
10.8951,0.2678,-0.2283,1.2349,0.6,-0.137,0.741,0.147,0.0156,
10.9123,0.264,-0.2074,1.4009,0.6,-0.1244,0.8406,0.1428,0.0129,
10.9319,0.2602,-0.1763,1.4565,0.6,-0.1058,0.8739,0.1387,0.0093,
10.9552,0.2565,-0.1454,1.3957,0.6,-0.0872,0.8374,0.1367,0.0063,
10.9696,0.2546,-0.1243,1.4842,0.6,-0.0746,0.8905,0.1347,0.0046,
10.9859,0.2527,-0.0998,2.2537,0.6,-0.0599,1.3522,0.1327,0.003,
11.0088,0.2508,-0.031,1.9334,0.6,-0.0186,1.16,0.1347,0.0003,
11.0996,0.2527,0.0473,1.2703,0.6,0.0284,0.7622,0.1367,0.0007,
11.1254,0.2546,0.0906,1.3261,0.6,0.0544,0.7956,0.1408,0.0025,
11.1598,0.2583,0.1241,1.4165,0.6,0.0745,0.8499,0.1428,0.0046,
11.1733,0.2602,0.1492,1.3549,0.6,0.0895,0.813,0.147,0.0067,
11.1974,0.264,0.1697,0.9062,0.6,0.1018,0.5437,0.1512,0.0086,
11.2183,0.2678,0.1898,1.0049,0.6,0.1139,0.603,0.1555,0.0108,
11.237,0.2715,0.2094,1.2188,0.6,0.1256,0.7313,0.1598,0.0132,
11.2542,0.2753,0.2333,1.1086,0.6,0.14,0.6651,0.1664,0.0163,
11.2774,0.281,0.2525,0.8027,0.6,0.1515,0.4816,0.1732,0.0191,
11.299,0.2866,0.2693,0.8448,0.6,0.1616,0.5069,0.18,0.0218,
11.3194,0.2923,0.2879,0.8554,0.6,0.1727,0.5132,0.187,0.0249,
11.3383,0.2979,0.303,0.7663,0.6,0.1818,0.4598,0.1942,0.0275,
11.3567,0.3036,0.3165,0.7742,0.6,0.1899,0.4645,0.2039,0.0301,
11.3799,0.3111,0.3354,0.8738,0.6,0.2013,0.5243,0.2114,0.0338,
11.3963,0.3168,0.3507,0.6976,0.6,0.2104,0.4186,0.2215,0.0369,
11.4175,0.3243,0.3605,0.5089,0.6,0.2163,0.3053,0.2319,0.039,
11.4382,0.3319,0.372,0.6396,0.6,0.2232,0.3838,0.2425,0.0415,
11.4581,0.3394,0.3864,0.6769,0.6,0.2318,0.4061,0.2533,0.0448,
11.4773,0.347,0.3985,0.3926,0.6,0.2391,0.2356,0.2644,0.0476,
11.496,0.3545,0.4014,0.304,0.6,0.2408,0.1824,0.2786,0.0483,
11.5194,0.3639,0.412,0.5543,0.6,0.2472,0.3326,0.2902,0.0509,
11.5374,0.3715,0.4238,0.4364,0.6,0.2543,0.2618,0.305,0.0539,
11.5595,0.3809,0.4286,0.191,0.6,0.2571,0.1146,0.3171,0.0551,
11.5771,0.3885,0.4315,0.1306,0.6,0.2589,0.0783,0.3326,0.0559,
11.5989,0.3979,0.4336,0.115,0.6,0.2602,0.069,0.3452,0.0564,
11.6161,0.4054,0.4359,0.0118,0.6,0.2615,0.0071,0.3613,0.057,
11.6379,0.4149,0.4335,-0.1927,0.6,0.2601,-0.1156,0.3778,0.0564,
11.6597,0.4243,0.4275,-0.1574,0.6,0.2565,-0.0944,0.3913,0.0548,
11.6774,0.4318,0.4268,-0.203,0.6,0.2561,-0.1218,0.4084,0.0546,
11.6995,0.4413,0.4187,-0.5746,0.6,0.2512,-0.3447,0.4223,0.0526,
11.7179,0.4488,0.4043,-0.5758,0.6,0.2426,-0.3455,0.4365,0.049,
11.7366,0.4563,0.3974,-0.498,0.6,0.2385,-0.2988,0.4509,0.0474,
11.7559,0.4639,0.3853,-0.5798,0.6,0.2312,-0.3479,0.4656,0.0445,
11.7758,0.4714,0.3747,-0.5286,0.6,0.2248,-0.3172,0.4805,0.0421,
11.7962,0.479,0.364,-0.6201,0.6,0.2184,-0.372,0.4955,0.0397,
11.8173,0.4865,0.3489,-0.8578,0.6,0.2093,-0.5147,0.5109,0.0365,
11.8395,0.4941,0.3267,-0.8556,0.6,0.196,-0.5133,0.5225,0.032,
11.8575,0.4997,0.3139,-0.625,0.6,0.1883,-0.375,0.5343,0.0296,
11.8755,0.5054,0.3042,-0.772,0.6,0.1825,-0.4632,0.5462,0.0278,
11.8947,0.511,0.2849,-0.9563,0.6,0.1709,-0.5738,0.5582,0.0243,
