Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
6.1196,0.5016,-0.8132,-0.6949,0.6,-0.4879,-0.417,0.4955,0.1984,
6.138,0.4865,-0.8311,-0.6844,0.6,-0.4987,-0.4107,0.4619,0.2072,
6.1582,0.4695,-0.8391,-0.302,0.6,-0.5035,-0.1812,0.4294,0.2112,
6.1784,0.4526,-0.8433,-0.2715,0.6,-0.506,-0.1629,0.3981,0.2134,
6.1984,0.4356,-0.85,0.05,0.6,-0.51,0.03,0.3679,0.2167,
6.2184,0.4186,-0.8413,0.4737,0.6,-0.5048,0.2842,0.3389,0.2123,
6.2387,0.4017,-0.8309,0.2952,0.6,-0.4985,0.1771,0.311,0.2071,
6.2592,0.3847,-0.8293,0.3049,0.6,-0.4976,0.1829,0.2843,0.2063,
6.2797,0.3677,-0.8184,0.7846,0.6,-0.491,0.4707,0.2616,0.2009,
6.2984,0.3526,-0.799,1.0789,0.6,-0.4794,0.6474,0.2398,0.1915,
6.3175,0.3375,-0.7776,0.9607,0.6,-0.4666,0.5764,0.2164,0.1814,
6.3396,0.3206,-0.7599,0.993,0.6,-0.4559,0.5958,0.1966,0.1732,
6.3596,0.3055,-0.7362,1.7474,0.6,-0.4417,1.0484,0.18,0.1626,
6.378,0.2923,-0.6937,2.165,0.6,-0.4162,1.299,0.1642,0.1444,
6.3977,0.2791,-0.6539,1.7662,0.6,-0.3923,1.0597,0.1491,0.1283,
6.4184,0.2659,-0.6226,1.7318,0.6,-0.3736,1.0391,0.1367,0.1163,
6.437,0.2546,-0.5863,1.9733,0.6,-0.3518,1.184,0.1248,0.1031,
6.457,0.2433,-0.5464,1.9003,0.6,-0.3278,1.1402,0.1135,0.0896,
6.4786,0.2319,-0.5074,1.7111,0.6,-0.3044,1.0266,0.1045,0.0772,
6.4979,0.2225,-0.4762,1.4915,0.6,-0.2857,0.8949,0.0958,0.068,
6.5181,0.2131,-0.4486,1.6576,0.6,-0.2691,0.9946,0.0892,0.0604,
6.5357,0.2055,-0.4143,2.0062,0.6,-0.2486,1.2037,0.0828,0.0515,
6.5546,0.198,-0.3753,1.9775,0.6,-0.2252,1.1865,0.0766,0.0423,
6.5758,0.1905,-0.3352,1.9791,0.6,-0.2011,1.1875,0.0721,0.0337,
6.5938,0.1848,-0.298,2.1338,0.6,-0.1788,1.2803,0.0678,0.0266,
6.6142,0.1791,-0.2531,2.1329,0.6,-0.1518,1.2797,0.0636,0.0192,
6.6389,0.1735,-0.2021,2.9389,0.6,-0.1213,1.7634,0.0622,0.0123,
6.6496,0.1716,-0.1613,2.7501,0.6,-0.0968,1.65,0.0595,0.0078,
6.6758,0.1678,-0.1171,2.9421,0.6,-0.0703,1.7653,0.0582,0.0041,
6.6971,0.1659,-0.0277,2.8477,0.6,-0.0166,1.7086,0.0595,0.0002,
6.7533,0.1678,0.0565,1.5741,0.6,0.0339,0.9445,0.0608,0.001,
6.7773,0.1697,0.0961,1.9083,0.6,0.0577,1.145,0.0622,0.0028,
6.7941,0.1716,0.1325,1.8513,0.6,0.0795,1.1108,0.065,0.0053,
6.8191,0.1754,0.1709,1.7193,0.6,0.1025,1.0316,0.0678,0.0088,
6.8386,0.1791,0.208,1.9662,0.6,0.1248,1.1797,0.0707,0.013,
6.8554,0.1829,0.2421,1.7366,0.6,0.1452,1.042,0.0751,0.0176,
6.8775,0.1886,0.274,1.644,0.6,0.1644,0.9864,0.0797,0.0225,
6.8968,0.1942,0.3096,1.5218,0.6,0.1857,0.9131,0.086,0.0288,
6.9199,0.2018,0.3373,1.4483,0.6,0.2024,0.869,0.0908,0.0341,
6.9361,0.2074,0.3648,1.7351,0.6,0.2189,1.0411,0.0976,0.0399,
6.9559,0.215,0.3999,1.5213,0.6,0.2399,0.9128,0.1063,0.048,
6.9785,0.2244,0.4286,1.4143,0.6,0.2572,0.8486,0.1154,0.0551,
6.9998,0.2338,0.4618,1.424,0.6,0.2771,0.8544,0.1248,0.064,
7.0195,0.2433,0.4872,1.375,0.6,0.2923,0.825,0.1347,0.0712,
7.0386,0.2527,0.5151,1.5637,0.6,0.3091,0.9382,0.147,0.0796,
7.0596,0.264,0.5501,1.3856,0.6,0.3301,0.8313,0.1598,0.0908,
7.0797,0.2753,0.5723,1.1373,0.6,0.3434,0.6824,0.1732,0.0983,
7.0991,0.2866,0.595,1.2033,0.6,0.357,0.722,0.187,0.1062,
7.1177,0.2979,0.618,1.1659,0.6,0.3708,0.6995,0.2039,0.1146,
7.1387,0.3111,0.641,1.1045,0.6,0.3846,0.6627,0.2215,0.1233,
7.1589,0.3243,0.6635,0.812,0.6,0.3981,0.4872,0.2398,0.1321,
7.1785,0.3375,0.6735,0.5255,0.6,0.4041,0.3153,0.2588,0.1361,
7.1981,0.3507,0.6841,0.6073,0.6,0.4105,0.3644,0.2786,0.1404,
7.2171,0.3639,0.6969,0.3368,0.6,0.4181,0.2021,0.302,0.1457,
7.2387,0.379,0.6969,0.2184,0.6,0.4181,0.1311,0.3232,0.1457,
7.2577,0.3922,0.7052,0.3961,0.6,0.4231,0.2377,0.3484,0.1492,
7.2788,0.4073,0.7127,0.0863,0.6,0.4276,0.0518,0.3712,0.1524,
7.2974,0.4205,0.7093,-0.0914,0.6,0.4256,-0.0548,0.3981,0.1509,
7.3187,0.4356,0.7093,-0.1747,0.6,0.4256,-0.1048,0.4223,0.1509,
7.3373,0.4488,0.7028,-0.389,0.6,0.4217,-0.2334,0.4509,0.1482,
7.359,0.4639,0.6935,-0.6855,0.6,0.4161,-0.4113,0.4767,0.1443,
7.3781,0.4771,0.6755,-0.8987,0.6,0.4053,-0.5392,0.5032,0.1369,
7.3981,0.4903,0.6584,-0.8554,0.6,0.395,-0.5132,0.5303,0.13,
7.4182,0.5035,0.6412,-0.8947,0.6,0.3847,-0.5368,0.5582,0.1233,
7.4393,0.5167,0.6215,-0.7018,0.6,0.3729,-0.4211,0.5826,0.1159,
7.4576,0.528,0.6129,-0.7073,0.6,0.3677,-0.4244,0.6117,0.1127,
7.4793,0.5412,0.5924,-1.0948,0.6,0.3554,-0.6569,0.6372,0.1053,
7.4989,0.5525,0.568,-1.0779,0.6,0.3408,-0.6467,0.6632,0.0968,
7.5191,0.5638,0.5496,-1.106,0.6,0.3298,-0.6636,0.6853,0.0906,
7.5367,0.5733,0.5267,-1.3074,0.6,0.316,-0.7844,0.7122,0.0832,
7.5587,0.5846,0.4978,-1.4748,0.6,0.2987,-0.8849,0.735,0.0744,
7.5782,0.594,0.4659,-1.5333,0.6,0.2795,-0.92,0.7581,0.0651,
7.5991,0.6034,0.436,-1.6209,0.6,0.2616,-0.9725,0.7769,0.057,
7.6171,0.611,0.4034,-1.785,0.6,0.2421,-1.071,0.7959,0.0488,
7.6366,0.6185,0.3691,-1.5888,0.6,0.2214,-0.9533,0.8151,0.0409,
7.6581,0.6261,0.3386,-1.8394,0.6,0.2032,-1.1036,0.8296,0.0344,
7.6754,0.6317,0.2995,-2.0455,0.6,0.1797,-1.2273,0.8443,0.0269,
7.6961,0.6374,0.2616,-1.6522,0.6,0.1569,-0.9913,0.8591,0.0205,
7.7187,0.643,0.2283,-1.7669,0.6,0.137,-1.0602,0.869,0.0156,
7.7369,0.6468,0.1908,-2.0007,0.6,0.1145,-1.2004,0.879,0.0109,
7.7589,0.6506,0.1481,-1.9023,0.6,0.0888,-1.1414,0.884,0.0066,
7.7743,0.6525,0.1194,-2.0921,0.6,0.0716,-1.2552,0.889,0.0043,
7.7899,0.6543,0.0832,-2.4257,0.6,0.0499,-1.4554,0.8941,0.0021,
7.8272,0.6562,-0.0112,-2.2056,0.6,-0.0067,-1.3233,0.889,0,
7.8531,0.6543,-0.0599,-1.2102,0.6,-0.036,-0.7261,0.884,0.0011,
7.8918,0.6525,-0.0808,-1.6518,0.6,-0.0485,-0.9911,0.879,0.002,
7.9083,0.6506,-0.1264,-1.9398,0.6,-0.0758,-1.1639,0.869,0.0048,
7.9359,0.6468,-0.1572,-1.3208,0.6,-0.0943,-0.7925,0.8591,0.0074,
7.9574,0.643,-0.19,-1.6529,0.6,-0.114,-0.9917,0.8492,0.0108,
7.9756,0.6393,-0.2224,-1.7121,0.6,-0.1334,-1.0273,0.8345,0.0148,
7.9992,0.6336,-0.2612,-1.4772,0.6,-0.1567,-0.8863,0.8199,0.0205,
8.0195,0.6279,-0.2878,-1.371,0.6,-0.1727,-0.8226,0.8055,0.0248,
8.0385,0.6223,-0.315,-1.5599,0.6,-0.189,-0.9359,0.7911,0.0298,
8.0555,0.6166,-0.3437,-1.4591,0.6,-0.2062,-0.8755,0.7722,0.0354,
8.0768,0.6091,-0.3699,-1.314,0.6,-0.222,-0.7884,0.7535,0.0411,
8.0964,0.6015,-0.3973,-1.2228,0.6,-0.2384,-0.7337,0.7304,0.0474,
8.1195,0.5921,-0.4215,-1.3116,0.6,-0.2529,-0.787,0.7122,0.0533,
8.1367,0.5846,-0.4486,-1.3169,0.6,-0.2692,-0.7902,0.6897,0.0604,
8.1573,0.5751,-0.4704,-1.0521,0.6,-0.2822,-0.6313,0.6676,0.0664,
8.1769,0.5657,-0.4909,-0.9341,0.6,-0.2945,-0.5604,0.6415,0.0723,
8.1994,0.5544,-0.5094,-0.9029,0.6,-0.3056,-0.5417,0.6202,0.0778,
8.2176,0.545,-0.5273,-1.0275,0.6,-0.3164,-0.6165,0.595,0.0834,
8.2386,0.5337,-0.5498,-0.8337,0.6,-0.3299,-0.5002,0.5703,0.0907,
8.2589,0.5223,-0.5619,-0.4846,0.6,-0.3371,-0.2908,0.5462,0.0947,
8.279,0.511,-0.5694,-0.4442,0.6,-0.3416,-0.2665,0.5225,0.0973,
8.2986,0.4997,-0.5795,-0.4922,0.6,-0.3477,-0.2953,0.4994,0.1007,
8.318,0.4884,-0.5886,-0.574,0.6,-0.3532,-0.3444,0.4767,0.1039,
8.337,0.4771,-0.6015,-0.6021,0.6,-0.3609,-0.3613,0.4509,0.1085,
8.3587,0.4639,-0.6129,-0.3802,0.6,-0.3677,-0.2281,0.4294,0.1127,
8.377,0.4526,-0.6172,-0.2109,0.6,-0.3703,-0.1266,0.4049,0.1143,
8.3984,0.4394,-0.6212,-0.1835,0.6,-0.3727,-0.1101,0.3812,0.1158,
8.4195,0.4262,-0.625,-0.0486,0.6,-0.375,-0.0292,0.3613,0.1172,
8.4376,0.4149,-0.6235,-0.0222,0.6,-0.3741,-0.0133,0.3389,0.1166,
8.4588,0.4017,-0.6262,0.1711,0.6,-0.3757,0.1027,0.3202,0.1177,
8.4769,0.3903,-0.6177,0.4917,0.6,-0.3706,0.295,0.299,0.1145,
8.4987,0.3771,-0.6065,0.3295,0.6,-0.3639,0.1977,0.2814,0.1104,
8.5173,0.3658,-0.6038,0.3249,0.6,-0.3623,0.1949,0.2616,0.1094,
8.5393,0.3526,-0.5927,0.5554,0.6,-0.3556,0.3332,0.2452,0.1054,
8.5586,0.3413,-0.581,0.5633,0.6,-0.3486,0.338,0.2293,0.1013,
8.5782,0.33,-0.5708,0.7102,0.6,-0.3425,0.4261,0.2139,0.0977,
8.5982,0.3187,-0.5528,0.8591,0.6,-0.3317,0.5155,0.199,0.0917,
8.6191,0.3074,-0.5357,0.9454,0.6,-0.3214,0.5672,0.187,0.0861,
8.637,0.2979,-0.5165,1.1585,0.6,-0.3099,0.6951,0.1732,0.08,
8.6595,0.2866,-0.4885,1.2258,0.6,-0.2931,0.7355,0.162,0.0716,
8.6793,0.2772,-0.4646,1.6187,0.6,-0.2788,0.9712,0.1533,0.0648,
8.6958,0.2697,-0.4311,1.9272,0.6,-0.2587,1.1563,0.1428,0.0558,
8.7191,0.2602,-0.3886,1.4342,0.6,-0.2332,0.8605,0.1347,0.0453,
8.7394,0.2527,-0.3674,1.5158,0.6,-0.2205,0.9095,0.1287,0.0405,
8.755,0.247,-0.3364,1.8542,0.6,-0.2018,1.1125,0.121,0.0339,
8.7794,0.2395,-0.2944,2.0607,0.6,-0.1767,1.2364,0.1172,0.026,
8.7929,0.2357,-0.262,1.9229,0.6,-0.1572,1.1538,0.1117,0.0206,
8.816,0.2301,-0.2286,1.6043,0.6,-0.1371,0.9626,0.1081,0.0157,
8.8337,0.2263,-0.1974,1.4145,0.6,-0.1184,0.8487,0.1045,0.0117,
8.8548,0.2225,-0.1749,1.9796,0.6,-0.1049,1.1878,0.1027,0.0092,
8.866,0.2206,-0.1425,2.2985,0.6,-0.0855,1.3791,0.0993,0.0061,
8.8981,0.2169,-0.0878,2.1171,0.6,-0.0527,1.2703,0.0976,0.0023,
8.9296,0.215,-0.0081,1.9113,0.6,-0.0049,1.1468,0.0993,0,
8.9727,0.2169,0.0476,1.0354,0.6,0.0286,0.6212,0.101,0.0007,
9.0079,0.2187,0.075,1.3788,0.6,0.045,0.8273,0.1027,0.0017,
9.0271,0.2206,0.113,1.3391,0.6,0.0678,0.8034,0.1063,0.0038,
9.057,0.2244,0.1339,1.268,0.6,0.0803,0.7608,0.1081,0.0054,
9.0705,0.2263,0.1587,1.7208,0.6,0.0952,1.0325,0.1117,0.0076,
9.092,0.2301,0.1932,1.3716,0.6,0.1159,0.823,0.1172,0.0112,
9.1187,0.2357,0.2236,1.1818,0.6,0.1342,0.7091,0.121,0.015,
9.1347,0.2395,0.2432,1.3058,0.6,0.1459,0.7835,0.1268,0.0177,
9.1572,0.2451,0.2744,1.3249,0.6,0.1647,0.7949,0.1327,0.0226,
9.1762,0.2508,0.2984,1.0847,0.6,0.1791,0.6508,0.1387,0.0267,
9.1954,0.2565,0.3158,1.1272,0.6,0.1895,0.6763,0.147,0.0299,
9.2178,0.264,0.346,1.2574,0.6,0.2076,0.7545,0.1555,0.0359,
9.2388,0.2715,0.3705,1.0581,0.6,0.2223,0.6348,0.1642,0.0412,
9.2586,0.2791,0.3893,0.9484,0.6,0.2336,0.5691,0.1732,0.0455,
9.2776,0.2866,0.4073,1.0041,0.6,0.2444,0.6024,0.1824,0.0498,
9.2957,0.2942,0.4265,0.9014,0.6,0.2559,0.5408,0.1942,0.0546,
9.3174,0.3036,0.4426,0.8734,0.6,0.2655,0.524,0.2064,0.0588,
9.3382,0.313,0.4635,0.8174,0.6,0.2781,0.4904,0.2189,0.0644,
9.3582,0.3225,0.4761,0.5993,0.6,0.2856,0.3596,0.2319,0.068,
9.3779,0.3319,0.4873,0.6441,0.6,0.2924,0.3864,0.2452,0.0712,
9.3968,0.3413,0.5009,0.4781,0.6,0.3005,0.2869,0.2616,0.0753,
9.4192,0.3526,0.5062,0.3376,0.6,0.3037,0.2025,0.2757,0.0769,
9.4379,0.3621,0.5144,0.5188,0.6,0.3086,0.3113,0.2931,0.0794,
9.4596,0.3734,0.5274,0.4387,0.6,0.3164,0.2632,0.308,0.0834,
9.4772,0.3828,0.5323,-0.0345,0.6,0.3194,-0.0207,0.3263,0.085,
9.4985,0.3941,0.5249,-0.0743,0.6,0.315,-0.0446,0.342,0.0827,
9.5166,0.4035,0.5285,0.1749,0.6,0.3171,0.105,0.3613,0.0838,
9.5378,0.4149,0.5317,-0.071,0.6,0.319,-0.0426,0.3812,0.0848,
9.5593,0.4262,0.5254,-0.3476,0.6,0.3152,-0.2086,0.3981,0.0828,
9.5772,0.4356,0.5182,-0.3934,0.6,0.3109,-0.2361,0.4188,0.0806,
9.5993,0.4469,0.5097,-0.3085,0.6,0.3058,-0.1851,0.4365,0.0779,
9.6178,0.4563,0.5054,-0.4945,0.6,0.3032,-0.2967,0.4546,0.0766,
9.6367,0.4658,0.4911,-0.7941,0.6,0.2947,-0.4765,0.473,0.0724,
9.6563,0.4752,0.4748,-0.8083,0.6,0.2849,-0.485,0.4918,0.0676,
9.6763,0.4846,0.4591,-0.7557,0.6,0.2754,-0.4534,0.5109,0.0632,
9.6975,0.4941,0.4437,-0.7581,0.6,0.2662,-0.4548,0.5303,0.0591,
9.7189,0.5035,0.4268,-0.8175,0.6,0.2561,-0.4905,0.5462,0.0546,
9.737,0.511,0.4115,-0.8232,0.6,0.2469,-0.4939,0.5622,0.0508,
9.7556,0.5186,0.3966,-0.9313,0.6,0.238,-0.5588,0.5785,0.0472,
9.7751,0.5261,0.3759,-1.1322,0.6,0.2255,-0.6793,0.595,0.0424,
9.7958,0.5337,0.351,-1.1059,0.6,0.2106,-0.6635,0.6117,0.037,
9.8182,0.5412,0.3284,-1.0694,0.6,0.1971,-0.6417,0.6244,0.0324,
9.8359,0.5469,0.3084,-1.1808,0.6,0.185,-0.7085,0.6372,0.0285,
9.8549,0.5525,0.285,-1.2197,0.6,0.171,-0.7318,0.6502,0.0244,
9.8756,0.5582,0.26,-1.1847,0.6,0.156,-0.7108,0.6632,0.0203,
9.8985,0.5638,0.2334,-1.2942,0.6,0.14,-0.7765,0.672,0.0163,
9.9156,0.5676,0.209,-1.5021,0.6,0.1254,-0.9013,0.6808,0.0131,
9.935,0.5714,0.1784,-1.3778,0.6,0.107,-0.8267,0.6897,0.0095,
9.958,0.5751,0.1513,-1.4026,0.6,0.0908,-0.8415,0.6942,0.0069,
9.9714,0.577,0.1295,-1.4801,0.6,0.0777,-0.8881,0.6987,0.005,
9.9876,0.5789,0.1079,-1.5294,0.6,0.0647,-0.9176,0.7032,0.0035,
10.0069,0.5808,0.0746,-1.856,0.6,0.0448,-1.1136,0.7077,0.0017,
10.0443,0.5827,0.0003,-1.6463,0.6,0.0002,-0.9878,0.7032,0,
10.0822,0.5808,-0.0492,-0.9711,0.6,-0.0295,-0.5827,0.6987,0.0007,
10.1215,0.5789,-0.0742,-0.822,0.6,-0.0445,-0.4932,0.6897,0.0017,
10.1595,0.5751,-0.1125,-1.4067,0.6,-0.0675,-0.844,0.6853,0.0038,
10.1739,0.5733,-0.1385,-1.4128,0.6,-0.0831,-0.8477,0.6764,0.0058,
10.1989,0.5695,-0.164,-1.5239,0.6,-0.0984,-0.9143,0.672,0.0081,
10.2097,0.5676,-0.1859,-1.3833,0.6,-0.1115,-0.83,0.6589,0.0104,
10.2388,0.5619,-0.2074,-1.0913,0.6,-0.1244,-0.6548,0.6502,0.0129,
10.2557,0.5582,-0.2318,-1.2047,0.6,-0.1391,-0.7228,0.6372,0.0161,
10.279,0.5525,-0.2543,-1.1495,0.6,-0.1526,-0.6897,0.6287,0.0194,
10.2934,0.5487,-0.2735,-1.0214,0.6,-0.1641,-0.6128,0.6117,0.0224,
10.3199,0.5412,-0.2923,-0.942,0.6,-0.1754,-0.5652,0.5992,0.0256,
10.3388,0.5355,-0.3145,-1.1838,0.6,-0.1887,-0.7103,0.5867,0.0297,
10.3559,0.5299,-0.3349,-0.8555,0.6,-0.2009,-0.5133,0.5703,0.0337,
10.3781,0.5223,-0.3464,-0.474,0.6,-0.2078,-0.2844,0.5542,0.036,
10.3995,0.5148,-0.3556,-0.7656,0.6,-0.2134,-0.4594,0.5422,0.0379,
10.4153,0.5091,-0.373,-0.856,0.6,-0.2238,-0.5136,0.5225,0.0417,
10.4397,0.4997,-0.3879,-0.61,0.6,-0.2328,-0.366,0.507,0.0451,
10.4589,0.4922,-0.3996,-0.5923,0.6,-0.2398,-0.3554,0.4918,0.0479,
10.4775,0.4846,-0.4103,-0.4937,0.6,-0.2462,-0.2962,0.4767,0.0505,
10.4957,0.4771,-0.4178,-0.5394,0.6,-0.2507,-0.3236,0.4582,0.0524,
10.5179,0.4677,-0.4326,-0.5101,0.6,-0.2596,-0.306,0.4401,0.0562,
10.5394,0.4582,-0.4402,-0.2937,0.6,-0.2641,-0.1762,0.4259,0.0581,
10.5565,0.4507,-0.4442,-0.282,0.6,-0.2665,-0.1692,0.4084,0.0592,
10.5774,0.4413,-0.4511,-0.1651,0.6,-0.2706,-0.099,0.3913,0.061,
10.5984,0.4318,-0.4511,0.0072,0.6,-0.2706,0.0043,0.3745,0.061,
10.6193,0.4224,-0.4508,-0.0982,0.6,-0.2705,-0.0589,0.3613,0.061,
10.6359,0.4149,-0.4543,-0.0285,0.6,-0.2726,-0.0171,0.3452,0.0619,
10.6567,0.4054,-0.4511,0.0295,0.6,-0.2707,0.0177,0.3294,0.0611,
10.6778,0.396,-0.4531,0.0212,0.6,-0.2719,0.0127,0.314,0.0616,
10.6982,0.3866,-0.4503,0.3256,0.6,-0.2702,0.1953,0.299,0.0608,
10.7198,0.3771,-0.4392,0.295,0.6,-0.2635,0.177,0.2872,0.0579,
10.7369,0.3696,-0.4379,0.145,0.6,-0.2627,0.087,0.2728,0.0575,
10.7584,0.3602,-0.4333,0.4601,0.6,-0.26,0.2761,0.2616,0.0563,
10.7761,0.3526,-0.4208,0.6382,0.6,-0.2525,0.3829,0.2479,0.0531,
10.7989,0.3432,-0.4078,0.3953,0.6,-0.2447,0.2372,0.2371,0.0499,
10.8175,0.3357,-0.4037,0.3576,0.6,-0.2422,0.2145,0.2267,0.0489,
10.8363,0.3281,-0.3944,0.6063,0.6,-0.2367,0.3638,0.2164,0.0467,
10.8558,0.3206,-0.3804,0.7402,0.6,-0.2283,0.4441,0.2064,0.0434,
10.876,0.313,-0.365,0.8411,0.6,-0.219,0.5047,0.1966,0.04,
10.8972,0.3055,-0.3455,1.0309,0.6,-0.2073,0.6185,0.1894,0.0358,
10.9141,0.2998,-0.3262,1.0122,0.6,-0.1957,0.6073,0.18,0.0319,
10.9379,0.2923,-0.3052,1.0008,0.6,-0.1831,0.6005,0.1732,0.0279,
10.9572,0.2866,-0.2836,1.0499,0.6,-0.1702,0.6299,0.1664,0.0241,
10.9778,0.281,-0.2634,1.0809,0.6,-0.1581,0.6485,0.162,0.0208,
10.9927,0.2772,-0.2458,1.1383,0.6,-0.1475,0.683,0.1555,0.0181,
11.0168,0.2715,-0.2194,1.2608,0.6,-0.1316,0.7565,0.1512,0.0144,
11.0351,0.2678,-0.1933,1.0117,0.6,-0.116,0.607,0.147,0.0112,
11.0557,0.264,-0.181,1.2565,0.6,-0.1086,0.7539,0.1449,0.0098,
11.0664,0.2621,-0.1605,1.7391,0.6,-0.0963,1.0434,0.1408,0.0077,
11.0929,0.2583,-0.1191,1.339,0.6,-0.0714,0.8034,0.1387,0.0043,
11.1119,0.2565,-0.0979,2.0446,0.6,-0.0587,1.2268,0.1367,0.0029,
11.1307,0.2546,-0.042,1.9007,0.6,-0.0252,1.1404,0.1387,0.0005,
11.2423,0.2565,0.0504,1.2279,0.6,0.0302,0.7368,0.1408,0.0008,
11.2638,0.2583,0.0854,1.2887,0.6,0.0513,0.7732,0.1428,0.0022,
11.2856,0.2602,0.1061,1.0274,0.6,0.0636,0.6164,0.147,0.0034,
11.316,0.264,0.1397,1.2843,0.6,0.0838,0.7706,0.1491,0.0059,
11.3283,0.2659,0.1577,0.9626,0.6,0.0946,0.5776,0.1533,0.0075,
11.3519,0.2697,0.1686,0.7214,0.6,0.1012,0.4328,0.1576,0.0085,
11.3729,0.2734,0.1892,1.0969,0.6,0.1135,0.6581,0.162,0.0107,
11.3917,0.2772,0.212,0.8749,0.6,0.1272,0.5249,0.1686,0.0135,
11.4174,0.2829,0.2258,0.7933,0.6,0.1355,0.476,0.1732,0.0153,
11.4335,0.2866,0.2427,0.897,0.6,0.1456,0.5382,0.18,0.0177,
11.4558,0.2923,0.2593,0.7337,0.6,0.1556,0.4402,0.187,0.0202,
11.4771,0.2979,0.2747,0.9067,0.6,0.1648,0.544,0.1942,0.0226,
11.497,0.3036,0.2964,0.8436,0.6,0.1779,0.5062,0.2015,0.0264,
11.5156,0.3093,0.3075,0.5371,0.6,0.1845,0.3222,0.2114,0.0284,
11.5399,0.3168,0.3191,0.6173,0.6,0.1914,0.3704,0.2189,0.0305,
11.5572,0.3225,0.3322,0.5326,0.6,0.1993,0.3196,0.2293,0.0331,
11.5796,0.33,0.3391,0.4643,0.6,0.2035,0.2786,0.2371,0.0345,
11.5962,0.3357,0.3494,0.4951,0.6,0.2096,0.297,0.2479,0.0366,
11.6173,0.3432,0.3572,0.3667,0.6,0.2143,0.22,0.2588,0.0383,
11.6382,0.3507,0.3648,0.333,0.6,0.2189,0.1998,0.27,0.0399,
11.6587,0.3583,0.371,0.3369,0.6,0.2226,0.2021,0.2814,0.0413,
11.6789,0.3658,0.3785,0.2821,0.6,0.2271,0.1693,0.2931,0.043,
11.6986,0.3734,0.3823,0.147,0.6,0.2294,0.0882,0.305,0.0438,
11.7184,0.3809,0.3843,0.2018,0.6,0.2306,0.1211,0.3171,0.0443,
11.7379,0.3885,0.3902,0.1617,0.6,0.2341,0.097,0.3294,0.0457,
11.7571,0.396,0.3906,0.0521,0.6,0.2344,0.0312,0.342,0.0458,
11.7763,0.4035,0.3922,-0.062,0.6,0.2353,-0.0372,0.3548,0.0461,
11.7956,0.4111,0.3882,-0.3026,0.6,0.2329,-0.1816,0.3679,0.0452,
11.8152,0.4186,0.3804,-0.3184,0.6,0.2282,-0.191,0.3812,0.0434,
11.8353,0.4262,0.3756,-0.1891,0.6,0.2254,-0.1134,0.3947,0.0423,
11.8554,0.4337,0.3728,-0.2437,0.6,0.2237,-0.1462,0.4084,0.0417,
11.8758,0.4413,0.3657,-0.5329,0.6,0.2194,-0.3197,0.4223,0.0401,
11.8967,0.4488,0.3507,-0.5369,0.6,0.2104,-0.3222,0.4365,0.0369,
11.9186,0.4563,0.3429,-0.4883,0.6,0.2058,-0.293,0.4473,0.0353,
11.9352,0.462,0.3326,-0.6879,0.6,0.1996,-0.4128,0.4619,0.0332,
11.9585,0.4695,0.315,-0.6534,0.6,0.189,-0.392,0.473,0.0298,
11.977,0.4752,0.3048,-0.7201,0.6,0.1829,-0.4321,0.4842,0.0279,
11.9959,0.4809,0.288,-0.8292,0.6,0.1728,-0.4975,0.4955,0.0249,
12.0163,0.4865,0.2723,-0.6952,0.6,0.1634,-0.4171,0.507,0.0222,
12.0374,0.4922,0.2592,-1.0319,0.6,0.1555,-0.6191,0.5147,0.0202,
12.0523,0.4959,0.2377,-0.9944,0.6,0.1426,-0.5966,0.5264,0.017,
12.0774,0.5016,0.224,-0.7729,0.6,0.1344,-0.4637,0.5343,0.0151,
12.0946,0.5054,0.2068,-1.0417,0.6,0.1241,-0.625,0.5422,0.0128,
12.1138,0.5091,0.186,-0.9638,0.6,0.1116,-0.5783,0.5502,0.0104,
12.135,0.5129,0.1681,-0.6102,0.6,0.1009,-0.3661,0.5582,0.0085,
12.1592,0.5167,0.159,-1.116,0.6,0.0954,-0.6696,0.5622,0.0076,
12.171,0.5186,0.1371,-1.4905,0.6,0.0822,-0.8943,0.5663,0.0056,
12.1878,0.5205,0.1182,-1.1447,0.6,0.0709,-0.6868,0.5703,0.0042,
12.2024,0.5223,0.1012,-1.0551,0.6,0.0607,-0.6331,0.5744,0.0031,
12.2264,0.5242,0.0785,-1.4791,0.6,0.0471,-0.8874,0.5785,0.0018,
12.2508,0.5261,0.0294,-1.3845,0.6,0.0176,-0.8307,0.5744,0.0003,
12.3503,0.5242,-0.0459,-1.0527,0.6,-0.0276,-0.6316,0.5703,0.0006,
12.3764,0.5223,-0.0811,-0.8724,0.6,-0.0487,-0.5234,0.5622,0.002,
12.4178,0.5186,-0.0975,-1.0175,0.6,-0.0585,-0.6105,0.5582,0.0028,
12.4358,0.5167,-0.127,-1.589,0.6,-0.0762,-0.9534,0.5542,0.0048,
12.4486,0.5148,-0.1467,-0.8898,0.6,-0.088,-0.5339,0.5462,0.0065,
12.4748,0.511,-0.153,-0.5094,0.6,-0.0918,-0.3056,0.5382,0.007,
12.4978,0.5073,-0.1709,-0.8939,0.6,-0.1025,-0.5363,0.5303,0.0088,
12.5188,0.5035,-0.1921,-0.8925,0.6,-0.1152,-0.5355,0.5225,0.0111,
