Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
13.1796,0.4959,-0.1254,-0.1712,0.6,-0.0752,-0.1027,0.5109,0.0047,
13.1948,0.4941,-0.1368,-1.0301,0.6,-0.0821,-0.6181,0.5032,0.0056,
13.2193,0.4903,-0.1689,-0.9484,0.6,-0.1013,-0.569,0.4994,0.0086,
13.2297,0.4884,-0.175,-0.1853,0.6,-0.105,-0.1112,0.4918,0.0092,
13.2524,0.4846,-0.1701,-0.114,0.6,-0.1021,-0.0684,0.4842,0.0087,
13.2738,0.4809,-0.1796,-0.5406,0.6,-0.1078,-0.3244,0.4767,0.0097,
13.2942,0.4771,-0.1926,-0.5123,0.6,-0.1156,-0.3074,0.4693,0.0111,
13.3133,0.4733,-0.2,-0.236,0.6,-0.12,-0.1416,0.4619,0.012,
13.3322,0.4695,-0.2016,-0.1707,0.6,-0.121,-0.1024,0.4546,0.0122,
13.3505,0.4658,-0.2063,-0.3,0.6,-0.1238,-0.18,0.4437,0.0128,
13.3776,0.4601,-0.2156,-0.3722,0.6,-0.1294,-0.2233,0.4365,0.0139,
13.3948,0.4563,-0.2225,-0.3086,0.6,-0.1335,-0.1851,0.4259,0.0148,
13.4198,0.4507,-0.2279,-0.2452,0.6,-0.1367,-0.1471,0.4188,0.0156,
13.4362,0.4469,-0.2324,-0.1188,0.6,-0.1395,-0.0713,0.4119,0.0162,
13.4525,0.4431,-0.2318,-0.0104,0.6,-0.1391,-0.0062,0.4015,0.0161,
13.4768,0.4375,-0.2332,-0.1686,0.6,-0.1399,-0.1011,0.3947,0.0163,
13.4929,0.4337,-0.2377,-0.1974,0.6,-0.1426,-0.1185,0.3845,0.0169,
13.5163,0.4281,-0.2404,-0.0704,0.6,-0.1443,-0.0422,0.3745,0.0173,
13.5399,0.4224,-0.241,0.1455,0.6,-0.1446,0.0873,0.3679,0.0174,
13.5557,0.4186,-0.236,0.1892,0.6,-0.1416,0.1135,0.3581,0.0167,
13.5799,0.413,-0.2345,-0.0159,0.6,-0.1407,-0.0095,0.3516,0.0165,
13.5959,0.4092,-0.236,0.1753,0.6,-0.1416,0.1052,0.3452,0.0167,
13.6121,0.4054,-0.2288,0.3178,0.6,-0.1373,0.1907,0.3357,0.0157,
13.6372,0.3998,-0.224,0.1282,0.6,-0.1344,0.0769,0.3294,0.0151,
13.6541,0.396,-0.2229,0.2738,0.6,-0.1337,0.1643,0.3232,0.0149,
13.6713,0.3922,-0.2146,0.3751,0.6,-0.1287,0.2251,0.314,0.0138,
13.6982,0.3866,-0.2074,0.2181,0.6,-0.1244,0.1308,0.308,0.0129,
13.7166,0.3828,-0.2043,0.3316,0.6,-0.1226,0.1989,0.302,0.0125,
13.7354,0.379,-0.195,0.4605,0.6,-0.117,0.2763,0.296,0.0114,
13.7551,0.3753,-0.1866,0.3376,0.6,-0.112,0.2026,0.2902,0.0104,
13.7756,0.3715,-0.1815,0.344,0.6,-0.1089,0.2064,0.2843,0.0099,
13.797,0.3677,-0.1721,0.7569,0.6,-0.1033,0.4541,0.2786,0.0089,
13.8198,0.3639,-0.1476,0.9123,0.6,-0.0886,0.5474,0.2757,0.0065,
13.8338,0.3621,-0.1371,0.103,0.6,-0.0822,0.0618,0.27,0.0056,
13.8599,0.3583,-0.1513,0.4139,0.6,-0.0908,0.2484,0.2672,0.0069,
13.872,0.3564,-0.1347,1.0439,0.6,-0.0808,0.6264,0.2644,0.0054,
13.8889,0.3545,-0.1226,0.6167,0.6,-0.0736,0.37,0.2616,0.0045,
13.9032,0.3526,-0.1152,0.7305,0.6,-0.0691,0.4383,0.2588,0.004,
13.9227,0.3507,-0.0968,0.7499,0.6,-0.0581,0.4499,0.2561,0.0028,
13.9414,0.3489,-0.0864,0.5865,0.6,-0.0519,0.3519,0.2533,0.0022,
13.9662,0.347,-0.0711,0.6895,0.6,-0.0426,0.4137,0.2506,0.0015,
13.9952,0.3451,-0.049,0.8495,0.6,-0.0294,0.5097,0.2479,0.0007,
14.0538,0.3432,0.0059,0.8216,0.6,0.0036,0.4929,0.2506,0,
14.0967,0.3451,0.0362,0.3863,0.6,0.0217,0.2318,0.2533,0.0004,
14.1645,0.347,0.0407,0.2495,0.6,0.0244,0.1497,0.2561,0.0005,
14.2001,0.3489,0.0561,0.4581,0.6,0.0337,0.2749,0.2588,0.0009,
14.2307,0.3507,0.0709,0.4645,0.6,0.0425,0.2787,0.2616,0.0015,
14.2536,0.3526,0.0811,0.4769,0.6,0.0486,0.2861,0.2644,0.002,
14.2776,0.3545,0.0933,0.418,0.6,0.056,0.2508,0.2672,0.0026,
14.2953,0.3564,0.0991,0.3959,0.6,0.0595,0.2375,0.27,0.0029,
14.3162,0.3583,0.1088,0.3754,0.6,0.0653,0.2252,0.2728,0.0036,
14.3312,0.3602,0.1131,0.2559,0.6,0.0678,0.1535,0.2757,0.0038,
14.3503,0.3621,0.1174,0.6163,0.6,0.0704,0.3698,0.2786,0.0041,
14.3636,0.3639,0.1308,0.3659,0.6,0.0785,0.2195,0.2843,0.0051,
14.3937,0.3677,0.1225,0.0809,0.6,0.0735,0.0485,0.2872,0.0045,
14.4097,0.3696,0.1295,0.5361,0.6,0.0777,0.3217,0.2931,0.005,
14.4368,0.3734,0.1467,0.3617,0.6,0.088,0.217,0.296,0.0065,
14.4492,0.3753,0.1478,-0.0018,0.6,0.0887,-0.0011,0.302,0.0066,
14.4752,0.379,0.1454,0.2273,0.6,0.0872,0.1364,0.305,0.0063,
14.488,0.3809,0.1524,0.3681,0.6,0.0914,0.2209,0.311,0.007,
14.5123,0.3847,0.157,0.0283,0.6,0.0942,0.017,0.3171,0.0074,
14.5364,0.3885,0.1538,0.0044,0.6,0.0923,0.0027,0.3202,0.0071,
14.5484,0.3903,0.1555,0.2319,0.6,0.0933,0.1391,0.3263,0.0073,
14.572,0.3941,0.1631,0.2154,0.6,0.0979,0.1292,0.3326,0.008,
14.595,0.3979,0.1656,-0.0854,0.6,0.0993,-0.0512,0.3389,0.0082,
14.6179,0.4017,0.1592,-0.1228,0.6,0.0955,-0.0737,0.342,0.0076,
14.6297,0.4035,0.1596,0.1792,0.6,0.0958,0.1075,0.3484,0.0076,
14.6525,0.4073,0.167,0.1711,0.6,0.1002,0.1027,0.3548,0.0084,
14.6752,0.4111,0.1674,-0.141,0.6,0.1004,-0.0846,0.3613,0.0084,
14.6979,0.4149,0.1606,-0.2395,0.6,0.0964,-0.1437,0.3646,0.0077,
14.7096,0.4167,0.1585,0.0154,0.6,0.0951,0.0092,0.3712,0.0075,
14.7329,0.4205,0.1634,0.0836,0.6,0.0981,0.0502,0.3778,0.008,
14.7561,0.4243,0.1624,-0.1932,0.6,0.0974,-0.1159,0.3845,0.0079,
14.7797,0.4281,0.1543,-0.3192,0.6,0.0926,-0.1915,0.3879,0.0071,
14.7919,0.4299,0.1507,-0.0524,0.6,0.0904,-0.0314,0.3947,0.0068,
14.8166,0.4337,0.1554,-0.0949,0.6,0.0933,-0.057,0.3981,0.0072,
14.8287,0.4356,0.1508,-0.384,0.6,0.0905,-0.2304,0.4049,0.0068,
14.855,0.4394,0.1406,-0.4493,0.6,0.0844,-0.2696,0.4084,0.0059,
14.8689,0.4413,0.1335,-0.2466,0.6,0.0801,-0.148,0.4153,0.0053,
14.8973,0.445,0.134,-0.2521,0.6,0.0804,-0.1512,0.4188,0.0054,
14.9111,0.4469,0.1268,-0.456,0.6,0.0761,-0.2736,0.4223,0.0048,
14.9275,0.4488,0.1204,-0.3103,0.6,0.0723,-0.1862,0.4259,0.0044,
14.9427,0.4507,0.1169,-0.3587,0.6,0.0702,-0.2152,0.433,0.0041,
14.9776,0.4545,0.0999,-0.3875,0.6,0.0599,-0.2325,0.4365,0.003,
14.9974,0.4563,0.0942,-0.2645,0.6,0.0565,-0.1587,0.4401,0.0027,
15.0169,0.4582,0.0895,-0.3201,0.6,0.0537,-0.1921,0.4437,0.0024,
15.0402,0.4601,0.0802,-0.4133,0.6,0.0481,-0.248,0.4473,0.0019,
15.0643,0.462,0.0699,-0.4172,0.6,0.0419,-0.2503,0.4509,0.0015,
15.0955,0.4639,0.0572,-0.4599,0.6,0.0343,-0.2759,0.4546,0.001,
15.131,0.4658,0.039,-0.5657,0.6,0.0234,-0.3394,0.4582,0.0005,
15.2089,0.4677,-0.0092,-0.5678,0.6,-0.0055,-0.3407,0.4546,0,
15.2532,0.4658,-0.0321,-0.2635,0.6,-0.0192,-0.1581,0.4509,0.0003,
15.3425,0.4639,-0.033,-0.1827,0.6,-0.0198,-0.1096,0.4473,0.0003,
15.385,0.462,-0.0481,-0.3253,0.6,-0.0289,-0.1952,0.4437,0.0007,
15.4219,0.4601,-0.059,-0.298,0.6,-0.0354,-0.1788,0.4401,0.001,
15.4505,0.4582,-0.0676,-0.2464,0.6,-0.0406,-0.1478,0.4365,0.0014,
15.4781,0.4563,-0.0729,-0.2199,0.6,-0.0437,-0.132,0.433,0.0016,
15.5015,0.4545,-0.0787,-0.2722,0.6,-0.0472,-0.1633,0.4294,0.0019,
15.5251,0.4526,-0.0857,-0.2464,0.6,-0.0514,-0.1478,0.4259,0.0022,
15.546,0.4507,-0.0898,-0.2359,0.6,-0.0539,-0.1416,0.4223,0.0024,
15.5674,0.4488,-0.0957,-0.2162,0.6,-0.0574,-0.1297,0.4188,0.0028,
15.5859,0.4469,-0.0986,-0.1829,0.6,-0.0592,-0.1097,0.4153,0.0029,
15.606,0.445,-0.1028,-0.277,0.6,-0.0617,-0.1662,0.4119,0.0032,
15.6231,0.4431,-0.1087,-0.1682,0.6,-0.0652,-0.1009,0.4049,0.0035,
15.6579,0.4394,-0.1084,-0.1643,0.6,-0.065,-0.0986,0.4015,0.0035,
15.6751,0.4375,-0.1142,-0.1997,0.6,-0.0685,-0.1198,0.3981,0.0039,
15.6912,0.4356,-0.1152,-0.0577,0.6,-0.0691,-0.0346,0.3947,0.004,
15.7081,0.4337,-0.1161,-0.0503,0.6,-0.0697,-0.0302,0.3879,0.004,
15.7398,0.4299,-0.1176,-0.0301,0.6,-0.0706,-0.018,0.3845,0.0042,
15.7554,0.4281,-0.1178,-0.0602,0.6,-0.0707,-0.0361,0.3812,0.0042,
15.7712,0.4262,-0.1195,-0.0475,0.6,-0.0717,-0.0285,0.3778,0.0043,
15.7872,0.4243,-0.1193,-0.0568,0.6,-0.0716,-0.0341,0.3712,0.0043,
15.8189,0.4205,-0.1233,0.0636,0.6,-0.074,0.0381,0.3679,0.0046,
15.8339,0.4186,-0.1195,0.2805,0.6,-0.0717,0.1683,0.3646,0.0043,
15.8508,0.4167,-0.1143,0.1151,0.6,-0.0686,0.0691,0.3613,0.0039,
15.8663,0.4149,-0.1155,-0.01,0.6,-0.0693,-0.006,0.3548,0.004,
15.8994,0.4111,-0.1136,0.1293,0.6,-0.0682,0.0776,0.3516,0.0039,
15.9163,0.4092,-0.1102,0.146,0.6,-0.0661,0.0876,0.3484,0.0036,
15.9339,0.4073,-0.1086,0.146,0.6,-0.0651,0.0876,0.3452,0.0035,
15.9513,0.4054,-0.1051,0.2575,0.6,-0.0631,0.1545,0.342,0.0033,
15.9701,0.4035,-0.0992,0.2596,0.6,-0.0595,0.1558,0.3389,0.003,
15.9886,0.4017,-0.0954,0.1421,0.6,-0.0573,0.0853,0.3357,0.0027,
16.0089,0.3998,-0.0938,0.1483,0.6,-0.0563,0.089,0.3326,0.0026,
16.0291,0.3979,-0.0894,0.2562,0.6,-0.0537,0.1537,0.3294,0.0024,
16.0515,0.396,-0.0828,0.2601,0.6,-0.0497,0.1561,0.3263,0.0021,
16.075,0.3941,-0.0775,0.2632,0.6,-0.0465,0.1579,0.3232,0.0018,
16.1006,0.3922,-0.0698,0.3222,0.6,-0.0419,0.1933,0.3202,0.0015,
16.1297,0.3903,-0.0598,0.3274,0.6,-0.0359,0.1964,0.3171,0.0011,
16.1628,0.3885,-0.0495,0.3047,0.6,-0.0297,0.1828,0.314,0.0007,
16.2054,0.3866,-0.0368,0.3792,0.6,-0.0221,0.2275,0.311,0.0004,
16.271,0.3847,-0.0066,0.3215,0.6,-0.004,0.1929,0.314,0,
16.3915,0.3866,0.0154,0.1063,0.6,0.0092,0.0638,0.3171,0.0001,
16.5178,0.3885,0.0192,0.0713,0.6,0.0115,0.0428,0.3202,0.0001,
16.5951,0.3903,0.0279,0.1128,0.6,0.0167,0.0677,0.3232,0.0002,
16.6535,0.3922,0.0345,0.1007,0.6,0.0207,0.0604,0.3263,0.0004,
16.7055,0.3941,0.0391,0.0869,0.6,0.0234,0.0521,0.3294,0.0005,
16.7512,0.396,0.043,0.0649,0.6,0.0258,0.0389,0.3326,0.0006,
16.794,0.3979,0.0449,0.0521,0.6,0.027,0.0313,0.3357,0.0006,
16.8358,0.3998,0.0474,0.0273,0.6,0.0284,0.0164,0.3389,0.0007,
16.8743,0.4017,0.0472,0.0074,0.6,0.0283,0.0045,0.342,0.0007,
16.9142,0.4035,0.048,0.0301,0.6,0.0288,0.0181,0.3452,0.0007,
16.9515,0.4054,0.0495,0.0151,0.6,0.0297,0.009,0.3484,0.0007,
16.9911,0.4073,0.0491,-0.0051,0.6,0.0295,-0.003,0.3516,0.0007,
17.0289,0.4092,0.0491,-0.0152,0.6,0.0295,-0.0091,0.3548,0.0007,
17.0685,0.4111,0.0479,-0.0265,0.6,0.0287,-0.0159,0.3581,0.0007,
17.1083,0.413,0.047,-0.0576,0.6,0.0282,-0.0346,0.3613,0.0007,
17.1493,0.4149,0.0432,-0.0731,0.6,0.0259,-0.0438,0.3646,0.0006,
17.1942,0.4167,0.0408,-0.0661,0.6,0.0245,-0.0397,0.3679,0.0005,
17.2399,0.4186,0.0372,-0.0902,0.6,0.0223,-0.0541,0.3712,0.0004,
17.2979,0.4205,0.0313,-0.1027,0.6,0.0188,-0.0616,0.3745,0.0003,
17.3615,0.4224,0.0247,-0.149,0.6,0.0148,-0.0894,0.3778,0.0002,
17.4588,0.4243,0.0058,,0.6,0.0035,,0.3745,0,
17.6973,0.4224,,,,,,,,
