Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
6.1988,0.4149,-0.8806,1.1469,0.6,-0.5284,0.6881,0.3326,0.2327,
6.2183,0.3979,-0.8526,1.289,0.6,-0.5115,0.7734,0.305,0.2181,
6.2387,0.3809,-0.8293,0.8987,0.6,-0.4976,0.5392,0.2786,0.2063,
6.2593,0.3639,-0.8158,0.6906,0.6,-0.4895,0.4143,0.2561,0.1997,
6.2779,0.3489,-0.8023,0.6446,0.6,-0.4814,0.3868,0.2319,0.1931,
6.2992,0.3319,-0.7903,0.9864,0.6,-0.4742,0.5918,0.2114,0.1873,
6.3185,0.3168,-0.7631,1.6455,0.6,-0.4579,0.9873,0.1918,0.1747,
6.3388,0.3017,-0.7249,2.0184,0.6,-0.4349,1.2111,0.1754,0.1576,
6.3575,0.2885,-0.6846,1.972,0.6,-0.4108,1.1832,0.1598,0.1406,
6.3774,0.2753,-0.649,1.8296,0.6,-0.3894,1.0977,0.1449,0.1263,
6.3982,0.2621,-0.6101,2.119,0.6,-0.366,1.2714,0.1327,0.1116,
6.4175,0.2508,-0.5644,2.1479,0.6,-0.3386,1.2887,0.121,0.0956,
6.4383,0.2395,-0.5243,1.6844,0.6,-0.3146,1.0106,0.1117,0.0825,
6.4569,0.2301,-0.4975,1.6251,0.6,-0.2985,0.975,0.1027,0.0743,
6.4763,0.2206,-0.4624,1.9046,0.6,-0.2775,1.1428,0.0942,0.0642,
6.4979,0.2112,-0.4192,1.914,0.6,-0.2515,1.1484,0.0876,0.0527,
6.5165,0.2037,-0.3852,1.8753,0.6,-0.2311,1.1252,0.0812,0.0445,
6.5372,0.1961,-0.3454,2.1694,0.6,-0.2073,1.3017,0.0766,0.0358,
6.5545,0.1905,-0.3036,2.2429,0.6,-0.1822,1.3458,0.0721,0.0277,
6.5746,0.1848,-0.262,2.5032,0.6,-0.1572,1.5019,0.0692,0.0206,
6.5904,0.181,-0.2156,2.739,0.6,-0.1294,1.6434,0.0664,0.0139,
6.6098,0.1773,-0.1663,2.2762,0.6,-0.0998,1.3657,0.0636,0.0083,
6.6366,0.1735,-0.1124,2.9903,0.6,-0.0674,1.7942,0.0622,0.0038,
6.6595,0.1716,-0.0215,2.8142,0.6,-0.0129,1.6885,0.0636,0.0001,
6.707,0.1735,0.0573,1.5589,0.6,0.0344,0.9353,0.065,0.001,
6.7325,0.1754,0.0945,1.8619,0.6,0.0567,1.1172,0.0664,0.0027,
6.7491,0.1773,0.1321,1.9261,0.6,0.0793,1.1556,0.0692,0.0052,
6.7738,0.181,0.1713,1.8341,0.6,0.1028,1.1005,0.0721,0.0088,
6.7935,0.1848,0.2123,1.8028,0.6,0.1274,1.0817,0.0766,0.0135,
6.8181,0.1905,0.2498,1.6761,0.6,0.1499,1.0056,0.0812,0.0187,
6.839,0.1961,0.288,1.8787,0.6,0.1728,1.1272,0.086,0.0249,
6.8575,0.2018,0.3237,1.6142,0.6,0.1942,0.9685,0.0925,0.0314,
6.8796,0.2093,0.3524,1.5916,0.6,0.2114,0.955,0.0976,0.0373,
6.8952,0.215,0.3818,1.6393,0.6,0.2291,0.9836,0.1063,0.0437,
6.9188,0.2244,0.4147,1.5361,0.6,0.2488,0.9217,0.1135,0.0516,
6.9362,0.2319,0.4439,1.5723,0.6,0.2663,0.9434,0.1229,0.0591,
6.957,0.2414,0.4744,1.6023,0.6,0.2847,0.9614,0.1327,0.0675,
6.9761,0.2508,0.5076,1.4617,0.6,0.3046,0.877,0.1449,0.0773,
6.9977,0.2621,0.5332,1.1984,0.6,0.3199,0.719,0.1576,0.0853,
7.0185,0.2734,0.5584,1.4078,0.6,0.3351,0.8447,0.1709,0.0936,
7.0382,0.2847,0.59,1.4935,0.6,0.354,0.8961,0.1847,0.1044,
7.057,0.2961,0.616,1.1346,0.6,0.3696,0.6808,0.2015,0.1138,
7.0781,0.3093,0.6347,0.9456,0.6,0.3808,0.5673,0.2189,0.1209,
7.0986,0.3225,0.6553,1.0984,0.6,0.3932,0.659,0.2371,0.1288,
7.1184,0.3357,0.6789,0.9179,0.6,0.4073,0.5508,0.2561,0.1383,
7.1375,0.3489,0.6912,0.4925,0.6,0.4147,0.2955,0.2786,0.1433,
7.1592,0.3639,0.6986,0.4967,0.6,0.4191,0.298,0.299,0.1464,
7.1779,0.3771,0.7108,0.6888,0.6,0.4265,0.4133,0.3232,0.1516,
7.199,0.3922,0.7261,0.5796,0.6,0.4357,0.3478,0.3484,0.1582,
7.2195,0.4073,0.735,0.2171,0.6,0.441,0.1302,0.3712,0.162,
7.2375,0.4205,0.735,-0.0488,0.6,0.441,-0.0293,0.3981,0.162,
7.258,0.4356,0.733,-0.0923,0.6,0.4398,-0.0554,0.4259,0.1612,
7.2787,0.4507,0.7312,-0.1891,0.6,0.4387,-0.1135,0.4546,0.1604,
7.2993,0.4658,0.7252,-0.4282,0.6,0.4351,-0.2569,0.4805,0.1578,
7.3177,0.479,0.7148,-0.5491,0.6,0.4289,-0.3295,0.5109,0.1533,
7.3389,0.4941,0.7035,-0.777,0.6,0.4221,-0.4662,0.5382,0.1485,
7.3579,0.5073,0.6841,-0.7809,0.6,0.4105,-0.4686,0.5663,0.1404,
7.3775,0.5205,0.6735,-0.7679,0.6,0.4041,-0.4607,0.595,0.1361,
7.3971,0.5337,0.654,-1.072,0.6,0.3924,-0.6432,0.6244,0.1283,
7.4179,0.5469,0.6301,-0.9347,0.6,0.3781,-0.5608,0.6545,0.1191,
7.439,0.5601,0.6149,-0.9752,0.6,0.369,-0.5851,0.6808,0.1134,
7.4577,0.5714,0.5919,-1.1919,0.6,0.3551,-0.7151,0.7077,0.1051,
7.4772,0.5827,0.5694,-1.119,0.6,0.3417,-0.6714,0.735,0.0973,
7.4974,0.594,0.5475,-1.3099,0.6,0.3285,-0.7859,0.7628,0.0899,
7.5185,0.6053,0.5151,-1.4994,0.6,0.3091,-0.8996,0.7864,0.0796,
7.5375,0.6147,0.4873,-1.5346,0.6,0.2924,-0.9208,0.8103,0.0712,
7.5573,0.6242,0.4555,-1.7067,0.6,0.2733,-1.024,0.8345,0.0622,
7.5791,0.6336,0.4161,-1.6122,0.6,0.2497,-0.9673,0.8541,0.0519,
7.5978,0.6411,0.3896,-1.5021,0.6,0.2338,-0.9013,0.874,0.0455,
7.6179,0.6487,0.3577,-1.8718,0.6,0.2146,-1.1231,0.889,0.0384,
7.6345,0.6543,0.3219,-1.7618,0.6,0.1931,-1.0571,0.9092,0.0311,
7.6593,0.6619,0.288,-2.2828,0.6,0.1728,-1.3697,0.9194,0.0249,
7.6734,0.6657,0.2429,-2.3676,0.6,0.1457,-1.4206,0.9348,0.0177,
7.6993,0.6713,0.2031,-1.2508,0.6,0.1219,-0.7505,0.9451,0.0124,
7.7193,0.6751,0.1838,-2.0573,0.6,0.1103,-1.2344,0.9503,0.0101,
7.73,0.677,0.1501,-2.8006,0.6,0.09,-1.6803,0.9555,0.0068,
7.7455,0.6789,0.1121,-3.2428,0.6,0.0673,-1.9457,0.9607,0.0038,
7.7632,0.6807,0.0407,-2.5939,0.6,0.0244,-1.5563,0.9555,0.0005,
7.8516,0.6789,-0.0613,-2.1603,0.6,-0.0368,-1.2962,0.9503,0.0011,
7.8702,0.677,-0.1202,-2.2906,0.6,-0.0721,-1.3744,0.94,0.0043,
7.8977,0.6732,-0.1591,-1.494,0.6,-0.0955,-0.8964,0.9297,0.0076,
7.9188,0.6694,-0.1923,-1.5795,0.6,-0.1154,-0.9477,0.9194,0.0111,
7.9369,0.6657,-0.221,-1.6459,0.6,-0.1326,-0.9876,0.9092,0.0146,
7.9529,0.6619,-0.2483,-1.6054,0.6,-0.149,-0.9632,0.8941,0.0185,
7.9749,0.6562,-0.2814,-1.6045,0.6,-0.1688,-0.9627,0.874,0.0238,
7.9996,0.6487,-0.3235,-1.6836,0.6,-0.1941,-1.0101,0.8591,0.0314,
8.0162,0.643,-0.3511,-1.4342,0.6,-0.2107,-0.8605,0.8394,0.037,
8.0371,0.6355,-0.3763,-1.3438,0.6,-0.2258,-0.8063,0.8199,0.0425,
8.0564,0.6279,-0.4049,-1.4312,0.6,-0.2429,-0.8587,0.7959,0.0492,
8.079,0.6185,-0.4361,-1.4039,0.6,-0.2617,-0.8423,0.7722,0.0571,
8.0996,0.6091,-0.4655,-1.3323,0.6,-0.2793,-0.7994,0.7488,0.065,
8.1194,0.5997,-0.49,-1.3607,0.6,-0.294,-0.8164,0.7258,0.072,
8.1382,0.5902,-0.5179,-1.188,0.6,-0.3108,-0.7128,0.6987,0.0805,
8.1595,0.5789,-0.5369,-0.9055,0.6,-0.3222,-0.5433,0.6764,0.0865,
8.1768,0.5695,-0.5528,-0.9645,0.6,-0.3317,-0.5787,0.6502,0.0917,
8.1969,0.5582,-0.5731,-0.9364,0.6,-0.3439,-0.5618,0.6202,0.0985,
8.2195,0.545,-0.5926,-0.8144,0.6,-0.3555,-0.4886,0.595,0.1053,
8.2383,0.5337,-0.607,-0.5953,0.6,-0.3642,-0.3572,0.5703,0.1105,
8.2569,0.5223,-0.6149,-0.5021,0.6,-0.3689,-0.3013,0.5422,0.1134,
8.2783,0.5091,-0.6273,-0.6158,0.6,-0.3764,-0.3695,0.5147,0.118,
8.299,0.4959,-0.6408,-0.6383,0.6,-0.3845,-0.383,0.488,0.1232,
8.3195,0.4827,-0.6536,-0.6413,0.6,-0.3922,-0.3848,0.4619,0.1282,
8.3394,0.4695,-0.6667,-0.3723,0.6,-0.4,-0.2234,0.4365,0.1333,
8.3591,0.4563,-0.6684,-0.0861,0.6,-0.401,-0.0516,0.4119,0.134,
8.3789,0.4431,-0.6701,-0.0863,0.6,-0.402,-0.0518,0.3879,0.1347,
8.3985,0.4299,-0.6718,0.1292,0.6,-0.4031,0.0775,0.3646,0.1354,
8.4182,0.4167,-0.665,0.0851,0.6,-0.399,0.0511,0.342,0.1327,
8.4382,0.4035,-0.6685,0.0792,0.6,-0.4011,0.0475,0.3202,0.1341,
8.4577,0.3903,-0.662,0.4926,0.6,-0.3972,0.2956,0.299,0.1315,
8.4781,0.3771,-0.6487,0.6634,0.6,-0.3892,0.3981,0.2786,0.1262,
8.4984,0.3639,-0.635,0.7224,0.6,-0.381,0.4334,0.2588,0.121,
8.5197,0.3507,-0.6186,0.6828,0.6,-0.3712,0.4097,0.2425,0.1148,
8.538,0.3394,-0.6077,0.8401,0.6,-0.3646,0.5041,0.2267,0.1108,
8.5569,0.3281,-0.5872,1.3051,0.6,-0.3523,0.783,0.2114,0.1034,
8.5765,0.3168,-0.5573,1.5389,0.6,-0.3344,0.9234,0.1966,0.0932,
8.5975,0.3055,-0.5247,1.464,0.6,-0.3148,0.8784,0.1824,0.0826,
8.6196,0.2942,-0.4943,1.4692,0.6,-0.2966,0.8815,0.1709,0.0733,
8.6395,0.2847,-0.4632,1.8622,0.6,-0.2779,1.1173,0.162,0.0644,
8.6562,0.2772,-0.4271,1.8653,0.6,-0.2563,1.1192,0.1512,0.0547,
8.6794,0.2678,-0.3907,1.3835,0.6,-0.2344,0.8301,0.1428,0.0458,
8.6996,0.2602,-0.3665,1.736,0.6,-0.2199,1.0416,0.1367,0.0403,
8.7153,0.2546,-0.3308,2.1262,0.6,-0.1985,1.2757,0.1307,0.0328,
8.734,0.2489,-0.2938,1.8252,0.6,-0.1763,1.0951,0.1248,0.0259,
8.7538,0.2433,-0.2607,1.6915,0.6,-0.1564,1.0149,0.1191,0.0204,
8.7777,0.2376,-0.2198,1.4985,0.6,-0.1319,0.8991,0.1154,0.0145,
8.7966,0.2338,-0.1955,2.1929,0.6,-0.1173,1.3157,0.1135,0.0115,
8.8066,0.2319,-0.1645,2.4429,0.6,-0.0987,1.4657,0.1099,0.0081,
8.8332,0.2282,-0.117,2.0204,0.6,-0.0702,1.2122,0.1081,0.0041,
8.8532,0.2263,-0.0719,2.5735,0.6,-0.0432,1.5441,0.1063,0.0016,
8.8921,0.2244,0.0406,3.083,0.6,0.0244,1.8498,0.1081,0.0005,
8.9067,0.2263,0.0884,1.3323,0.6,0.053,0.7994,0.1099,0.0023,
8.9474,0.2282,0.0636,0.439,0.6,0.0382,0.2634,0.1117,0.0012,
8.971,0.2301,0.0987,1.6949,0.6,0.0592,1.017,0.1135,0.0029,
8.9864,0.2319,0.128,1.4641,0.6,0.0768,0.8785,0.1172,0.0049,
9.0137,0.2357,0.156,1.2151,0.6,0.0936,0.7291,0.121,0.0073,
9.0357,0.2395,0.1869,1.3557,0.6,0.1121,0.8134,0.1248,0.0105,
9.0546,0.2433,0.2116,1.1733,0.6,0.127,0.704,0.1307,0.0134,
9.0798,0.2489,0.2378,1.5765,0.6,0.1427,0.9459,0.1347,0.017,
9.0948,0.2527,0.2695,1.7505,0.6,0.1617,1.0503,0.1408,0.0218,
9.1144,0.2583,0.2967,1.0036,0.6,0.178,0.6022,0.1491,0.0264,
9.1391,0.2659,0.312,1.0046,0.6,0.1872,0.6028,0.1555,0.0292,
9.1568,0.2715,0.3366,1.4038,0.6,0.202,0.8423,0.1642,0.034,
9.1781,0.2791,0.3668,1.2265,0.6,0.2201,0.7359,0.1732,0.0404,
9.198,0.2866,0.3874,1.0516,0.6,0.2324,0.631,0.1824,0.045,
9.2171,0.2942,0.4078,0.9029,0.6,0.2447,0.5418,0.1942,0.0499,
9.2396,0.3036,0.4244,0.9608,0.6,0.2546,0.5765,0.2039,0.054,
9.257,0.3111,0.445,1.063,0.6,0.267,0.6378,0.2164,0.0594,
9.2777,0.3206,0.4645,0.7285,0.6,0.2787,0.4371,0.2293,0.0647,
9.2977,0.33,0.4748,0.709,0.6,0.2849,0.4254,0.2425,0.0676,
9.3173,0.3394,0.4925,0.7813,0.6,0.2955,0.4688,0.2561,0.0728,
9.3361,0.3489,0.5049,0.361,0.6,0.3029,0.2166,0.2728,0.0765,
9.3585,0.3602,0.5063,0.315,0.6,0.3038,0.189,0.2872,0.0769,
9.377,0.3696,0.5168,0.5163,0.6,0.3101,0.3098,0.305,0.0801,
9.3985,0.3809,0.5268,0.583,0.6,0.3161,0.3498,0.3232,0.0833,
9.4199,0.3922,0.5418,0.4616,0.6,0.3251,0.2769,0.3389,0.0881,
9.437,0.4017,0.5456,-0.0666,0.6,0.3273,-0.04,0.3581,0.0893,
9.4581,0.413,0.5381,-0.0533,0.6,0.3229,-0.032,0.3778,0.0869,
9.479,0.4243,0.5433,0.0447,0.6,0.326,0.0268,0.3981,0.0885,
9.4997,0.4356,0.54,-0.1536,0.6,0.324,-0.0921,0.4153,0.0875,
9.5173,0.445,0.5374,-0.0906,0.6,0.3224,-0.0544,0.4365,0.0866,
9.5382,0.4563,0.5367,-0.2317,0.6,0.322,-0.139,0.4582,0.0864,
9.5596,0.4677,0.5275,-0.6344,0.6,0.3165,-0.3806,0.4767,0.0835,
9.5776,0.4771,0.5124,-0.8606,0.6,0.3075,-0.5164,0.4955,0.0788,
9.5963,0.4865,0.4959,-0.636,0.6,0.2976,-0.3816,0.5186,0.0738,
9.6194,0.4978,0.4869,-0.6693,0.6,0.2922,-0.4016,0.5382,0.0711,
9.639,0.5073,0.4683,-1.0586,0.6,0.281,-0.6352,0.5582,0.0658,
9.6598,0.5167,0.444,-0.7004,0.6,0.2664,-0.4202,0.5744,0.0591,
9.677,0.5242,0.44,-0.4995,0.6,0.264,-0.2997,0.595,0.0581,
9.6984,0.5337,0.4236,-1.2084,0.6,0.2541,-0.7251,0.6117,0.0538,
9.717,0.5412,0.3929,-1.2385,0.6,0.2358,-0.7431,0.6287,0.0463,
9.7366,0.5487,0.3767,-0.9035,0.6,0.226,-0.5421,0.6458,0.0426,
9.7571,0.5563,0.3566,-1.0039,0.6,0.214,-0.6024,0.6632,0.0381,
9.779,0.5638,0.3341,-1.1051,0.6,0.2005,-0.6631,0.6764,0.0335,
9.7965,0.5695,0.3134,-1.2312,0.6,0.188,-0.7387,0.6897,0.0295,
9.8151,0.5751,0.2896,-1.2642,0.6,0.1737,-0.7585,0.7032,0.0252,
9.8356,0.5808,0.264,-1.2867,0.6,0.1584,-0.772,0.7167,0.0209,
9.8584,0.5865,0.2338,-1.3799,0.6,0.1403,-0.828,0.7258,0.0164,
9.8754,0.5902,0.2094,-1.3446,0.6,0.1256,-0.8068,0.735,0.0131,
9.8943,0.594,0.1857,-1.2795,0.6,0.1114,-0.7677,0.7442,0.0103,
9.9166,0.5978,0.1566,-1.5998,0.6,0.094,-0.9599,0.7488,0.0074,
9.9299,0.5997,0.1314,-1.7507,0.6,0.0789,-1.0504,0.7535,0.0052,
9.9449,0.6015,0.1073,-1.5571,0.6,0.0644,-0.9342,0.7581,0.0035,
9.965,0.6034,0.077,-1.829,0.6,0.0462,-1.0974,0.7628,0.0018,
9.9969,0.6053,0.0084,-1.7329,0.6,0.005,-1.0397,0.7581,0,
10.0413,0.6034,-0.05,-0.9815,0.6,-0.03,-0.5889,0.7535,0.0008,
10.0745,0.6015,-0.0715,-1.0547,0.6,-0.0429,-0.6328,0.7488,0.0015,
10.0955,0.5997,-0.1022,-1.6153,0.6,-0.0613,-0.9692,0.7442,0.0031,
10.1115,0.5978,-0.1305,-1.405,0.6,-0.0783,-0.843,0.735,0.0051,
10.1382,0.594,-0.1583,-1.5665,0.6,-0.095,-0.9399,0.7304,0.0075,
10.1491,0.5921,-0.1811,-1.4586,0.6,-0.1087,-0.8752,0.7167,0.0098,
10.1789,0.5865,-0.2057,-1.2775,0.6,-0.1234,-0.7665,0.7077,0.0127,
10.1959,0.5827,-0.2351,-1.3604,0.6,-0.1411,-0.8162,0.6942,0.0166,
10.219,0.577,-0.258,-1.0245,0.6,-0.1548,-0.6147,0.6808,0.02,
10.2398,0.5714,-0.28,-1.0212,0.6,-0.168,-0.6127,0.6676,0.0235,
10.2594,0.5657,-0.2993,-1.0473,0.6,-0.1796,-0.6284,0.6545,0.0269,
10.2776,0.5601,-0.3195,-1.084,0.6,-0.1917,-0.6504,0.6415,0.0306,
10.2948,0.5544,-0.3377,-0.88,0.6,-0.2026,-0.528,0.6244,0.0342,
10.3166,0.5469,-0.353,-0.7628,0.6,-0.2118,-0.4577,0.6075,0.0374,
10.3376,0.5393,-0.3703,-0.922,0.6,-0.2222,-0.5532,0.5909,0.0411,
10.3574,0.5318,-0.3905,-0.9995,0.6,-0.2343,-0.5997,0.5744,0.0457,
10.3763,0.5242,-0.409,-0.7284,0.6,-0.2454,-0.437,0.5542,0.0502,
10.3989,0.5148,-0.4198,-0.4932,0.6,-0.2519,-0.2959,0.5382,0.0529,
10.4166,0.5073,-0.4288,-0.551,0.6,-0.2573,-0.3306,0.5186,0.0552,
10.4385,0.4978,-0.4418,-0.5767,0.6,-0.2651,-0.346,0.4994,0.0585,
10.4594,0.4884,-0.4535,-0.6671,0.6,-0.2721,-0.4003,0.4842,0.0617,
10.4758,0.4809,-0.4662,-0.6184,0.6,-0.2797,-0.3711,0.4619,0.0652,
10.4998,0.4695,-0.4773,-0.3205,0.6,-0.2864,-0.1923,0.4437,0.0683,
10.5194,0.4601,-0.4808,-0.2508,0.6,-0.2885,-0.1505,0.4259,0.0694,
10.5389,0.4507,-0.4871,-0.3631,0.6,-0.2923,-0.2179,0.4084,0.0712,
10.558,0.4413,-0.4948,-0.1675,0.6,-0.2969,-0.1005,0.3913,0.0734,
10.5771,0.4318,-0.4935,0.1408,0.6,-0.2961,0.0845,0.3745,0.0731,
10.5963,0.4224,-0.4894,0.1068,0.6,-0.2936,0.0641,0.3548,0.0718,
10.6194,0.4111,-0.4894,0.1536,0.6,-0.2936,0.0922,0.3389,0.0718,
10.6386,0.4017,-0.4835,0.1863,0.6,-0.2901,0.1118,0.3232,0.0701,
10.6585,0.3922,-0.4822,0.2166,0.6,-0.2893,0.13,0.308,0.0698,
10.6778,0.3828,-0.4751,0.4204,0.6,-0.285,0.2522,0.2931,0.0677,
10.6981,0.3734,-0.4655,0.4532,0.6,-0.2793,0.2719,0.2786,0.065,
10.7184,0.3639,-0.4567,0.5935,0.6,-0.274,0.3561,0.2644,0.0626,
10.7395,0.3545,-0.4408,0.5192,0.6,-0.2645,0.3115,0.2533,0.0583,
10.7567,0.347,-0.4359,0.4429,0.6,-0.2615,0.2657,0.2398,0.057,
10.7785,0.3375,-0.4228,0.8606,0.6,-0.2537,0.5163,0.2293,0.0536,
10.7968,0.33,-0.4023,0.9785,0.6,-0.2414,0.5871,0.2189,0.0486,
10.8158,0.3225,-0.3864,0.9483,0.6,-0.2319,0.569,0.2089,0.0448,
10.8359,0.3149,-0.3651,1.1871,0.6,-0.2191,0.7123,0.199,0.04,
10.8572,0.3074,-0.3371,1.403,0.6,-0.2022,0.8418,0.1918,0.0341,
10.8749,0.3017,-0.3107,1.4222,0.6,-0.1864,0.8533,0.1847,0.029,
10.8936,0.2961,-0.2854,1.4122,0.6,-0.1713,0.8473,0.1777,0.0244,
10.9146,0.2904,-0.2545,1.4461,0.6,-0.1527,0.8677,0.1709,0.0194,
10.9386,0.2847,-0.2204,1.4989,0.6,-0.1322,0.8993,0.1664,0.0146,
10.9568,0.281,-0.1917,1.4378,0.6,-0.115,0.8627,0.162,0.011,
10.9779,0.2772,-0.1643,1.536,0.6,-0.0986,0.9216,0.1598,0.0081,
10.9907,0.2753,-0.1416,1.7378,0.6,-0.085,1.0427,0.1576,0.006,
11.0048,0.2734,-0.1176,1.6791,0.6,-0.0706,1.0075,0.1555,0.0042,
11.0237,0.2715,-0.0863,2.086,0.6,-0.0518,1.2516,0.1533,0.0022,
11.0487,0.2697,-0.0234,1.7245,0.6,-0.0141,1.0347,0.1555,0.0002,
11.1204,0.2715,0.0435,0.9144,0.6,0.0261,0.5486,0.1576,0.0006,
11.1511,0.2734,0.071,0.9352,0.6,0.0426,0.5611,0.1598,0.0015,
11.1748,0.2753,0.0941,1.0356,0.6,0.0564,0.6214,0.162,0.0027,
11.1924,0.2772,0.1134,1.092,0.6,0.068,0.6552,0.1642,0.0039,
11.2084,0.2791,0.1308,0.946,0.6,0.0785,0.5676,0.1686,0.0051,
11.235,0.2829,0.1522,0.8673,0.6,0.0913,0.5204,0.1732,0.007,
11.2579,0.2866,0.1735,0.9724,0.6,0.1041,0.5834,0.1777,0.009,
11.2784,0.2904,0.1943,0.8549,0.6,0.1166,0.5129,0.1824,0.0113,
11.2971,0.2942,0.2073,0.8676,0.6,0.1244,0.5206,0.187,0.0129,
11.3146,0.2979,0.2255,0.9234,0.6,0.1353,0.554,0.1942,0.0152,
11.3384,0.3036,0.2447,0.7915,0.6,0.1468,0.4749,0.199,0.018,
11.3536,0.3074,0.2565,0.7332,0.6,0.1539,0.4399,0.2064,0.0197,
11.3749,0.313,0.2712,0.7152,0.6,0.1627,0.4291,0.2139,0.0221,
11.3953,0.3187,0.2863,0.7392,0.6,0.1718,0.4435,0.2215,0.0246,
11.4144,0.3243,0.3004,0.5857,0.6,0.1803,0.3514,0.2319,0.0271,
11.4391,0.3319,0.3111,0.579,0.6,0.1867,0.3474,0.2398,0.029,
11.4569,0.3375,0.324,0.483,0.6,0.1944,0.2898,0.2506,0.0315,
11.4797,0.3451,0.3295,0.2718,0.6,0.1977,0.1631,0.2588,0.0326,
11.4969,0.3507,0.3347,0.4521,0.6,0.2008,0.2712,0.27,0.0336,
11.519,0.3583,0.348,0.5053,0.6,0.2088,0.3032,0.2786,0.0363,
11.5349,0.3639,0.3545,0.2819,0.6,0.2127,0.1691,0.2902,0.0377,
11.5562,0.3715,0.3578,0.2449,0.6,0.2147,0.147,0.302,0.0384,
11.5771,0.379,0.3648,0.3187,0.6,0.2189,0.1912,0.314,0.0399,
11.5976,0.3866,0.371,0.2205,0.6,0.2226,0.1323,0.3263,0.0413,
11.6178,0.3941,0.3738,0.0446,0.6,0.2243,0.0267,0.3389,0.0419,
11.638,0.4017,0.3728,-0.106,0.6,0.2237,-0.0636,0.3516,0.0417,
11.6583,0.4092,0.3695,0.0246,0.6,0.2217,0.0148,0.3646,0.0409,
11.6786,0.4167,0.3738,0.1283,0.6,0.2243,0.077,0.3778,0.0419,
11.6987,0.4243,0.3747,-0.0692,0.6,0.2248,-0.0415,0.3913,0.0421,
11.7189,0.4318,0.371,-0.2135,0.6,0.2226,-0.1281,0.4049,0.0413,
11.7394,0.4394,0.366,-0.2349,0.6,0.2196,-0.1409,0.4153,0.0402,
11.7549,0.445,0.3625,-0.2636,0.6,0.2175,-0.1582,0.4294,0.0394,
11.7758,0.4526,0.3562,-0.4158,0.6,0.2137,-0.2495,0.4437,0.0381,
11.7973,0.4601,0.3448,-0.4826,0.6,0.2069,-0.2896,0.4582,0.0357,
11.8196,0.4677,0.3351,-0.5734,0.6,0.2011,-0.344,0.4693,0.0337,
11.8366,0.4733,0.323,-0.6781,0.6,0.1938,-0.4069,0.4805,0.0313,
11.8546,0.479,0.3114,-0.5549,0.6,0.1868,-0.3329,0.4955,0.0291,
11.8791,0.4865,0.3,-0.7095,0.6,0.18,-0.4257,0.507,0.027,
11.8985,0.4922,0.2815,-0.835,0.6,0.1689,-0.501,0.5186,0.0238,
11.9193,0.4978,0.2666,-0.5769,0.6,0.1599,-0.3462,0.5264,0.0213,
11.9337,0.5016,0.2603,-0.6174,0.6,0.1562,-0.3704,0.5382,0.0203,
11.9559,0.5073,0.2426,-1.0437,0.6,0.1455,-0.6262,0.5462,0.0177,
11.9721,0.511,0.2217,-0.9507,0.6,0.133,-0.5704,0.5582,0.0148,
11.9986,0.5167,0.2055,-0.8598,0.6,0.1233,-0.5159,0.5663,0.0127,
12.018,0.5205,0.184,-0.6448,0.6,0.1104,-0.3869,0.5744,0.0102,
12.0395,0.5242,0.1801,-0.66,0.6,0.1081,-0.396,0.5785,0.0097,
12.0496,0.5261,0.1686,-1.3242,0.6,0.1011,-0.7945,0.5867,0.0085,
12.0751,0.5299,0.1301,-0.9917,0.6,0.078,-0.595,0.5909,0.0051,
12.0922,0.5318,0.122,-0.8347,0.6,0.0732,-0.5008,0.595,0.0045,
12.1065,0.5337,0.1049,-1.1428,0.6,0.0629,-0.6857,0.5992,0.0033,
12.1299,0.5355,0.0794,-1.5492,0.6,0.0476,-0.9295,0.6033,0.0019,
12.1531,0.5374,0.0328,-1.3358,0.6,0.0197,-0.8015,0.5992,0.0003,
12.27,0.5355,-0.0447,-0.9453,0.6,-0.0268,-0.5672,0.595,0.0006,
12.2946,0.5337,-0.0749,-1.1279,0.6,-0.0449,-0.6768,0.5909,0.0017,
12.3194,0.5318,-0.1004,-0.9684,0.6,-0.0602,-0.581,0.5867,0.003,
12.3347,0.5299,-0.1143,-0.8526,0.6,-0.0686,-0.5116,0.5826,0.0039,
12.3529,0.528,-0.1288,-1.2653,0.6,-0.0773,-0.7592,0.5785,0.005,
12.3653,0.5261,-0.1503,-0.9464,0.6,-0.0902,-0.5678,0.5703,0.0068,
12.3911,0.5223,-0.1544,-0.4659,0.6,-0.0927,-0.2796,0.5622,0.0072,
12.414,0.5186,-0.1721,-0.8119,0.6,-0.1033,-0.4872,0.5542,0.0089,
12.4348,0.5148,-0.1898,-0.8141,0.6,-0.1139,-0.4884,0.5462,0.0108,
12.4541,0.511,-0.2048,-0.7334,0.6,-0.1229,-0.4401,0.5382,0.0126,
12.4715,0.5073,-0.2168,-0.7285,0.6,-0.1301,-0.4371,0.5264,0.0141,
12.4973,0.5016,-0.2366,-0.6669,0.6,-0.1419,-0.4001,0.5147,0.0168,
12.5199,0.4959,-0.2494,-0.4799,0.6,-0.1497,-0.2879,0.507,0.0187,
12.5349,0.4922,-0.2553,-0.5508,0.6,-0.1532,-0.3305,0.4955,0.0196,
12.5565,0.4865,-0.2706,-0.6314,0.6,-0.1623,-0.3788,0.4842,0.022,
