Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
13.0369,0.5129,-0.2535,-0.7523,0.6,-0.1521,-0.4514,0.5382,0.0193,
13.0586,0.5073,-0.2708,-0.8812,0.6,-0.1625,-0.5287,0.5264,0.022,
13.0787,0.5016,-0.2902,-0.6909,0.6,-0.1741,-0.4146,0.5147,0.0253,
13.0979,0.4959,-0.2982,-0.4971,0.6,-0.1789,-0.2983,0.5032,0.0267,
13.1166,0.4903,-0.309,-0.6407,0.6,-0.1854,-0.3844,0.4918,0.0286,
13.1345,0.4846,-0.3216,-0.5922,0.6,-0.1929,-0.3553,0.4767,0.031,
13.1576,0.4771,-0.3327,-0.3838,0.6,-0.1996,-0.2303,0.4619,0.0332,
13.1799,0.4695,-0.3391,-0.3092,0.6,-0.2034,-0.1855,0.4509,0.0345,
13.1965,0.4639,-0.3446,-0.4157,0.6,-0.2068,-0.2494,0.4365,0.0356,
13.2181,0.4563,-0.3554,-0.4366,0.6,-0.2132,-0.262,0.4223,0.0379,
13.239,0.4488,-0.3632,-0.3778,0.6,-0.2179,-0.2267,0.4084,0.0396,
13.2594,0.4413,-0.371,-0.2922,0.6,-0.2226,-0.1753,0.3947,0.0413,
13.2797,0.4337,-0.3751,-0.1312,0.6,-0.2251,-0.0787,0.3845,0.0422,
13.2946,0.4281,-0.376,0.002,0.6,-0.2256,0.0012,0.3712,0.0424,
13.3148,0.4205,-0.3747,-0.0151,0.6,-0.2248,-0.0091,0.3581,0.0421,
13.3349,0.413,-0.3766,-0.0823,0.6,-0.2259,-0.0494,0.3452,0.0425,
13.3549,0.4054,-0.378,0.015,0.6,-0.2268,0.009,0.3294,0.0429,
13.3799,0.396,-0.3755,-0.025,0.6,-0.2253,-0.015,0.3171,0.0423,
13.3999,0.3885,-0.3785,0.0381,0.6,-0.2271,0.0228,0.305,0.043,
13.4198,0.3809,-0.374,0.3255,0.6,-0.2244,0.1953,0.296,0.042,
13.4351,0.3753,-0.3675,0.2998,0.6,-0.2205,0.1799,0.2843,0.0405,
13.4557,0.3677,-0.3639,0.2907,0.6,-0.2183,0.1744,0.2728,0.0397,
13.4766,0.3602,-0.3554,0.4996,0.6,-0.2132,0.2998,0.2616,0.0379,
13.4982,0.3526,-0.3426,0.6356,0.6,-0.2056,0.3813,0.2533,0.0352,
13.515,0.347,-0.3312,0.5622,0.6,-0.1987,0.3373,0.2425,0.0329,
13.5381,0.3394,-0.3209,0.6503,0.6,-0.1926,0.3902,0.2345,0.0309,
13.556,0.3338,-0.3056,0.7049,0.6,-0.1834,0.4229,0.2267,0.028,
13.5751,0.3281,-0.295,0.7254,0.6,-0.177,0.4352,0.2189,0.0261,
13.5943,0.3225,-0.2778,0.7118,0.6,-0.1667,0.4271,0.2114,0.0231,
13.6159,0.3168,-0.2664,0.6483,0.6,-0.1598,0.389,0.2039,0.0213,
13.6371,0.3111,-0.2501,1.2376,0.6,-0.15,0.7425,0.199,0.0188,
13.6531,0.3074,-0.2228,1.167,0.6,-0.1337,0.7002,0.1918,0.0149,
13.6797,0.3017,-0.2061,0.8061,0.6,-0.1237,0.4837,0.187,0.0127,
13.6989,0.2979,-0.1872,1.0902,0.6,-0.1123,0.6541,0.1847,0.0105,
13.7091,0.2961,-0.175,1.0113,0.6,-0.105,0.6068,0.18,0.0092,
13.731,0.2923,-0.1569,1.0295,0.6,-0.0941,0.6177,0.1754,0.0074,
13.7581,0.2885,-0.1235,1.0797,0.6,-0.0741,0.6478,0.1732,0.0046,
13.7759,0.2866,-0.107,1.0511,0.6,-0.0642,0.6306,0.1709,0.0034,
13.7936,0.2847,-0.0862,1.7067,0.6,-0.0517,1.024,0.1686,0.0022,
13.8213,0.2829,-0.0242,1.4068,0.6,-0.0145,0.8441,0.1709,0.0002,
13.9296,0.2847,0.0381,0.8864,0.6,0.0229,0.5318,0.1732,0.0004,
13.9615,0.2866,0.0763,1.16,0.6,0.0458,0.696,0.1754,0.0017,
13.9819,0.2885,0.0992,0.7386,0.6,0.0595,0.4431,0.18,0.003,
14.018,0.2923,0.112,0.8273,0.6,0.0672,0.4964,0.1824,0.0038,
14.034,0.2942,0.1328,1.0687,0.6,0.0797,0.6412,0.187,0.0053,
14.0592,0.2979,0.1539,0.9356,0.6,0.0924,0.5614,0.1894,0.0071,
14.071,0.2998,0.1661,0.8323,0.6,0.0997,0.4994,0.1942,0.0083,
14.0932,0.3036,0.1801,0.6486,0.6,0.1081,0.3892,0.199,0.0097,
14.1133,0.3074,0.1935,0.5847,0.6,0.1161,0.3508,0.2039,0.0112,
14.132,0.3111,0.2029,0.5743,0.6,0.1218,0.3446,0.2114,0.0124,
14.1594,0.3168,0.2206,0.9825,0.6,0.1323,0.5895,0.2164,0.0146,
14.1757,0.3206,0.2421,0.868,0.6,0.1453,0.5208,0.2241,0.0176,
14.198,0.3262,0.2514,0.3608,0.6,0.1508,0.2165,0.2293,0.019,
14.2131,0.33,0.256,0.3829,0.6,0.1536,0.2297,0.2371,0.0197,
14.235,0.3357,0.2661,0.5461,0.6,0.1596,0.3277,0.2452,0.0212,
14.2556,0.3413,0.2791,0.5467,0.6,0.1675,0.328,0.2533,0.0234,
14.2755,0.347,0.2883,0.4436,0.6,0.173,0.2662,0.2616,0.0249,
14.2948,0.3526,0.2965,0.3539,0.6,0.1779,0.2123,0.2728,0.0264,
14.3199,0.3602,0.3036,0.2827,0.6,0.1821,0.1696,0.2814,0.0276,
14.3383,0.3658,0.3088,0.3309,0.6,0.1853,0.1985,0.2902,0.0286,
14.3565,0.3715,0.3157,0.2776,0.6,0.1894,0.1666,0.299,0.0299,
14.3741,0.3771,0.3188,0.1448,0.6,0.1913,0.0869,0.311,0.0305,
14.3979,0.3847,0.3215,0.1348,0.6,0.1929,0.0809,0.3202,0.031,
14.4152,0.3903,0.3242,-0.0373,0.6,0.1945,-0.0224,0.3326,0.0315,
14.4386,0.3979,0.3188,-0.0763,0.6,0.1913,-0.0458,0.342,0.0305,
14.4565,0.4035,0.3202,0.0334,0.6,0.1921,0.02,0.3516,0.0308,
14.4739,0.4092,0.32,-0.2245,0.6,0.192,-0.1347,0.3646,0.0307,
14.4979,0.4167,0.3095,-0.1623,0.6,0.1857,-0.0974,0.3745,0.0287,
14.5165,0.4224,0.3116,-0.0519,0.6,0.1869,-0.0311,0.3845,0.0291,
14.5345,0.4281,0.3077,-0.3792,0.6,0.1846,-0.2275,0.3981,0.0284,
14.5596,0.4356,0.2941,-0.342,0.6,0.1764,-0.2052,0.4084,0.0259,
14.5793,0.4413,0.2913,-0.3564,0.6,0.1748,-0.2138,0.4188,0.0255,
14.5984,0.4469,0.2804,-0.4567,0.6,0.1682,-0.274,0.4294,0.0236,
14.6197,0.4526,0.2731,-0.2634,0.6,0.1639,-0.158,0.4401,0.0224,
14.6398,0.4582,0.2694,-0.6914,0.6,0.1617,-0.4148,0.4473,0.0218,
14.6544,0.462,0.2519,-0.8771,0.6,0.1512,-0.5263,0.4582,0.019,
14.6778,0.4677,0.2389,-0.5246,0.6,0.1433,-0.3148,0.4656,0.0171,
14.6936,0.4714,0.2311,-0.4668,0.6,0.1387,-0.2801,0.4767,0.016,
14.7186,0.4771,0.2201,-0.6837,0.6,0.1321,-0.4102,0.4842,0.0145,
14.7365,0.4809,0.2035,-0.8058,0.6,0.1221,-0.4835,0.4918,0.0124,
14.7555,0.4846,0.1905,-0.6313,0.6,0.1143,-0.3788,0.4994,0.0109,
14.7759,0.4884,0.1787,-0.6744,0.6,0.1072,-0.4046,0.507,0.0096,
14.7981,0.4922,0.1616,-1.0691,0.6,0.097,-0.6415,0.5109,0.0078,
14.8106,0.4941,0.1445,-0.9266,0.6,0.0867,-0.556,0.5186,0.0063,
14.8376,0.4978,0.1314,-0.7327,0.6,0.0789,-0.4396,0.5225,0.0052,
14.8527,0.4997,0.1166,-0.959,0.6,0.07,-0.5754,0.5264,0.0041,
14.8704,0.5016,0.1,-0.9031,0.6,0.06,-0.5418,0.5303,0.003,
14.8909,0.5035,0.0822,-1.4436,0.6,0.0493,-0.8661,0.5343,0.002,
14.9174,0.5054,0.0287,-1.2697,0.6,0.0172,-0.7618,0.5303,0.0002,
15.0507,0.5035,-0.0407,-0.8911,0.6,-0.0244,-0.5346,0.5264,0.0005,
15.079,0.5016,-0.0764,-1.0722,0.6,-0.0458,-0.6433,0.5225,0.0017,
15.1012,0.4997,-0.096,-0.6445,0.6,-0.0576,-0.3867,0.5147,0.0028,
15.1369,0.4959,-0.1105,-0.7031,0.6,-0.0663,-0.4218,0.5109,0.0037,
15.1526,0.4941,-0.1262,-1.1014,0.6,-0.0757,-0.6609,0.507,0.0048,
15.1664,0.4922,-0.1428,-0.8349,0.6,-0.0857,-0.5009,0.4994,0.0061,
15.1921,0.4884,-0.1548,-0.4824,0.6,-0.0929,-0.2894,0.4918,0.0072,
15.2156,0.4846,-0.1665,-0.5429,0.6,-0.0999,-0.3258,0.4842,0.0083,
15.2372,0.4809,-0.1792,-0.6363,0.6,-0.1075,-0.3818,0.4767,0.0096,
15.2575,0.4771,-0.1931,-0.6251,0.6,-0.1158,-0.3751,0.4693,0.0112,
15.2766,0.4733,-0.2039,-0.4531,0.6,-0.1223,-0.2718,0.4619,0.0125,
15.2948,0.4695,-0.2101,-0.3332,0.6,-0.1261,-0.1999,0.4546,0.0132,
15.3123,0.4658,-0.2158,-0.3714,0.6,-0.1295,-0.2228,0.4437,0.014,
15.3382,0.4601,-0.2266,-0.6502,0.6,-0.136,-0.3901,0.4365,0.0154,
15.3545,0.4563,-0.241,-0.5928,0.6,-0.1446,-0.3557,0.4259,0.0174,
15.377,0.4507,-0.2478,-0.0115,0.6,-0.1487,-0.0069,0.4188,0.0184,
15.3924,0.4469,-0.2435,-0.0449,0.6,-0.1461,-0.027,0.4084,0.0178,
15.4157,0.4413,-0.2521,-0.4299,0.6,-0.1513,-0.258,0.3981,0.0191,
15.4373,0.4356,-0.2627,-0.1857,0.6,-0.1576,-0.1114,0.3879,0.0207,
15.4591,0.4299,-0.2601,-0.1851,0.6,-0.1561,-0.1111,0.3812,0.0203,
15.4734,0.4262,-0.2671,-0.2931,0.6,-0.1602,-0.1758,0.3712,0.0214,
15.4941,0.4205,-0.2691,-0.0483,0.6,-0.1615,-0.029,0.3613,0.0217,
15.5154,0.4149,-0.2691,-0.1039,0.6,-0.1615,-0.0623,0.3516,0.0217,
15.5361,0.4092,-0.2734,-0.1253,0.6,-0.164,-0.0752,0.342,0.0224,
15.5571,0.4035,-0.2743,-0.0214,0.6,-0.1646,-0.0129,0.3326,0.0226,
15.5773,0.3979,-0.2743,0.0786,0.6,-0.1646,0.0471,0.3232,0.0226,
15.5983,0.3922,-0.271,0.0786,0.6,-0.1626,0.0471,0.314,0.022,
15.619,0.3866,-0.271,0.0321,0.6,-0.1626,0.0193,0.308,0.022,
15.633,0.3828,-0.2701,0.2303,0.6,-0.1621,0.1382,0.299,0.0219,
15.6542,0.3771,-0.2617,0.3231,0.6,-0.157,0.1939,0.2902,0.0205,
15.6762,0.3715,-0.2562,0.2675,0.6,-0.1537,0.1605,0.2814,0.0197,
15.6983,0.3658,-0.2499,0.3778,0.6,-0.1499,0.2267,0.2757,0.0187,
15.7136,0.3621,-0.2427,0.3272,0.6,-0.1456,0.1963,0.2672,0.0177,
15.737,0.3564,-0.2384,0.4876,0.6,-0.143,0.2926,0.2616,0.017,
15.7533,0.3526,-0.2255,0.6097,0.6,-0.1353,0.3658,0.2533,0.0153,
15.779,0.347,-0.2145,0.4612,0.6,-0.1287,0.2767,0.2479,0.0138,
15.797,0.3432,-0.2056,0.592,0.6,-0.1233,0.3552,0.2425,0.0127,
15.816,0.3394,-0.1925,0.6847,0.6,-0.1155,0.4108,0.2371,0.0111,
15.836,0.3357,-0.1789,0.515,0.6,-0.1073,0.309,0.2319,0.0096,
15.858,0.3319,-0.1712,0.6393,0.6,-0.1027,0.3836,0.2293,0.0088,
15.8692,0.33,-0.1608,0.9023,0.6,-0.0965,0.5414,0.2241,0.0078,
15.8942,0.3262,-0.1389,0.7459,0.6,-0.0833,0.4476,0.2215,0.0058,
15.9093,0.3243,-0.1296,0.6154,0.6,-0.0777,0.3692,0.2189,0.005,
15.9228,0.3225,-0.1213,0.7384,0.6,-0.0728,0.4431,0.2139,0.0044,
15.9576,0.3187,-0.0913,0.7573,0.6,-0.0548,0.4544,0.2114,0.0025,
15.9835,0.3168,-0.0744,1.1953,0.6,-0.0446,0.7172,0.2089,0.0017,
16.0087,0.3149,-0.0306,1.1326,0.6,-0.0184,0.6796,0.2114,0.0003,
16.143,0.3168,0.0402,0.6939,0.6,0.0241,0.4163,0.2139,0.0005,
16.1717,0.3187,0.0649,0.7263,0.6,0.0389,0.4358,0.2164,0.0013,
16.2016,0.3206,0.0826,0.7799,0.6,0.0495,0.468,0.2189,0.002,
16.2203,0.3225,0.1007,0.5257,0.6,0.0604,0.3154,0.2241,0.003,
16.2574,0.3262,0.1038,0.5418,0.6,0.0623,0.3251,0.2267,0.0032,
16.275,0.3281,0.1214,0.9894,0.6,0.0728,0.5936,0.2293,0.0044,
16.2891,0.33,0.1352,0.5715,0.6,0.0811,0.3429,0.2345,0.0055,
16.3171,0.3338,0.1398,0.4193,0.6,0.0839,0.2516,0.2371,0.0059,
16.3303,0.3357,0.1487,0.5819,0.6,0.0892,0.3492,0.2425,0.0066,
16.3544,0.3394,0.1605,0.4915,0.6,0.0963,0.2949,0.2479,0.0077,
16.3771,0.3432,0.1717,0.3879,0.6,0.103,0.2327,0.2533,0.0088,
16.3987,0.347,0.1778,0.3232,0.6,0.1067,0.1939,0.2588,0.0095,
16.4193,0.3507,0.1853,0.4258,0.6,0.1112,0.2555,0.2644,0.0103,
16.4392,0.3545,0.195,0.4322,0.6,0.117,0.2593,0.27,0.0114,
16.4583,0.3583,0.2022,0.2777,0.6,0.1213,0.1666,0.2757,0.0123,
16.4768,0.3621,0.2055,0.217,0.6,0.1233,0.1302,0.2814,0.0127,
16.4948,0.3658,0.2101,0.2634,0.6,0.1261,0.158,0.2872,0.0132,
16.5125,0.3696,0.2149,0.1639,0.6,0.1289,0.0983,0.296,0.0139,
16.539,0.3753,0.2164,0.1518,0.6,0.1298,0.0911,0.302,0.014,
16.556,0.379,0.2206,0.2235,0.6,0.1324,0.1341,0.308,0.0146,
16.573,0.3828,0.224,0.0409,0.6,0.1344,0.0246,0.3171,0.015,
16.5984,0.3885,0.221,-0.0914,0.6,0.1326,-0.0548,0.3232,0.0147,
16.6154,0.3922,0.2199,0.1197,0.6,0.132,0.0718,0.3294,0.0145,
16.6325,0.396,0.2251,0.068,0.6,0.1351,0.0408,0.3389,0.0152,
16.6575,0.4017,0.2209,-0.2401,0.6,0.1326,-0.144,0.3452,0.0146,
16.6748,0.4054,0.2155,-0.2161,0.6,0.1293,-0.1296,0.3516,0.0139,
16.6923,0.4092,0.2134,-0.1979,0.6,0.128,-0.1187,0.3613,0.0137,
16.7195,0.4149,0.2059,-0.1952,0.6,0.1235,-0.1171,0.3679,0.0127,
16.7378,0.4186,0.2038,-0.0871,0.6,0.1223,-0.0523,0.3745,0.0125,
16.7563,0.4224,0.2027,-0.2218,0.6,0.1216,-0.1331,0.3812,0.0123,
16.7753,0.4262,0.1954,-0.272,0.6,0.1172,-0.1632,0.3879,0.0114,
16.7947,0.4299,0.1923,-0.1947,0.6,0.1154,-0.1168,0.3947,0.0111,
16.8143,0.4337,0.1878,-0.3469,0.6,0.1127,-0.2081,0.4015,0.0106,
16.8352,0.4375,0.1781,-0.333,0.6,0.1068,-0.1998,0.4084,0.0095,
16.857,0.4413,0.1737,-0.3365,0.6,0.1042,-0.2019,0.4119,0.0091,
16.8674,0.4431,0.1688,-0.4434,0.6,0.1013,-0.266,0.4188,0.0085,
16.8905,0.4469,0.1592,-0.6167,0.6,0.0955,-0.37,0.4259,0.0076,
16.9152,0.4507,0.139,-0.8076,0.6,0.0834,-0.4846,0.4294,0.0058,
16.9305,0.4526,0.1268,-0.2361,0.6,0.0761,-0.1417,0.4365,0.0048,
16.9591,0.4563,0.1361,-0.3675,0.6,0.0817,-0.2205,0.4401,0.0056,
16.9724,0.4582,0.122,-0.8705,0.6,0.0732,-0.5223,0.4437,0.0045,
16.9912,0.4601,0.1092,-0.575,0.6,0.0655,-0.345,0.4473,0.0036,
17.0074,0.462,0.1016,-0.5739,0.6,0.061,-0.3444,0.4509,0.0031,
17.0295,0.4639,0.0866,-0.5962,0.6,0.0519,-0.3577,0.4546,0.0022,
17.0513,0.4658,0.0754,-0.6097,0.6,0.0452,-0.3658,0.4582,0.0017,
17.0812,0.4677,0.0543,-0.8478,0.6,0.0326,-0.5087,0.4619,0.0009,
17.1212,0.4695,0.0147,-0.6866,0.6,0.0088,-0.412,0.4582,0.0001,
17.2368,0.4677,-0.0296,-0.433,0.6,-0.0178,-0.2598,0.4546,0.0003,
17.2803,0.4658,-0.0506,-0.505,0.6,-0.0304,-0.303,0.4509,0.0008,
17.3133,0.4639,-0.068,-0.4682,0.6,-0.0408,-0.2809,0.4473,0.0014,
17.3375,0.462,-0.0779,-0.4667,0.6,-0.0467,-0.28,0.4437,0.0018,
17.3621,0.4601,-0.0908,-0.6138,0.6,-0.0545,-0.3683,0.4401,0.0025,
17.3803,0.4582,-0.1036,-0.3169,0.6,-0.0622,-0.1902,0.433,0.0032,
17.4163,0.4545,-0.1011,-0.4915,0.6,-0.0607,-0.2949,0.4294,0.0031,
17.4354,0.4526,-0.1212,-1.0525,0.6,-0.0727,-0.6315,0.4259,0.0044,
17.4487,0.4507,-0.1352,-0.3367,0.6,-0.0811,-0.202,0.4188,0.0055,
17.4785,0.4469,-0.1239,-0.2977,0.6,-0.0743,-0.1786,0.4153,0.0046,
17.4943,0.445,-0.1393,-0.8915,0.6,-0.0836,-0.5349,0.4119,0.0058,
17.5063,0.4431,-0.149,-0.3381,0.6,-0.0894,-0.2029,0.4049,0.0067,
17.5328,0.4394,-0.1455,-0.0575,0.6,-0.0873,-0.0345,0.3981,0.0064,
17.5579,0.4356,-0.1517,-0.3155,0.6,-0.091,-0.1893,0.3947,0.0069,
17.5704,0.4337,-0.1565,-0.2789,0.6,-0.0939,-0.1673,0.3879,0.0073,
17.594,0.4299,-0.1606,-0.1648,0.6,-0.0964,-0.0989,0.3812,0.0077,
17.6171,0.4262,-0.1642,-0.3854,0.6,-0.0985,-0.2313,0.3745,0.0081,
17.6397,0.4224,-0.1781,-0.4214,0.6,-0.1069,-0.2528,0.3712,0.0095,
17.6498,0.4205,-0.1804,0.1043,0.6,-0.1083,0.0626,0.3646,0.0098,
17.6718,0.4167,-0.1708,0.1908,0.6,-0.1025,0.1145,0.3581,0.0088,
17.6937,0.413,-0.172,-0.1265,0.6,-0.1032,-0.0759,0.3516,0.0089,
17.7154,0.4092,-0.1763,-0.1038,0.6,-0.1058,-0.0623,0.3452,0.0093,
17.7368,0.4054,-0.1765,-0.0331,0.6,-0.1059,-0.0199,0.3389,0.0093,
17.7579,0.4017,-0.1777,0.0379,0.6,-0.1066,0.0227,0.3326,0.0095,
17.779,0.3979,-0.1749,0.0887,0.6,-0.1049,0.0532,0.3294,0.0092,
17.7902,0.396,-0.1744,0.0294,0.6,-0.1047,0.0176,0.3232,0.0091,
17.8114,0.3922,-0.1741,0.055,0.6,-0.1045,0.033,0.3171,0.0091,
17.8333,0.3885,-0.172,0.0226,0.6,-0.1032,0.0136,0.311,0.0089,
17.855,0.3847,-0.1731,0.1008,0.6,-0.1039,0.0605,0.305,0.009,
17.8772,0.3809,-0.1675,0.4235,0.6,-0.1005,0.2541,0.302,0.0084,
17.8888,0.379,-0.1606,0.3698,0.6,-0.0964,0.2219,0.296,0.0077,
17.9123,0.3753,-0.1572,0.062,0.6,-0.0943,0.0372,0.2902,0.0074,
17.9365,0.3715,-0.1577,0.2522,0.6,-0.0946,0.1513,0.2872,0.0075,
17.9485,0.3696,-0.1514,0.4393,0.6,-0.0908,0.2636,0.2814,0.0069,
17.9748,0.3658,-0.1421,0.4709,0.6,-0.0853,0.2826,0.2786,0.0061,
17.9884,0.3639,-0.1341,0.4625,0.6,-0.0805,0.2775,0.2728,0.0054,
18.0172,0.3602,-0.1244,0.2981,0.6,-0.0746,0.1789,0.27,0.0046,
18.033,0.3583,-0.1203,0.3544,0.6,-0.0722,0.2127,0.2672,0.0043,
18.0488,0.3564,-0.1132,0.437,0.6,-0.0679,0.2622,0.2644,0.0038,
18.0667,0.3545,-0.1056,0.436,0.6,-0.0633,0.2616,0.2616,0.0033,
18.0848,0.3526,-0.0975,0.5437,0.6,-0.0585,0.3262,0.2588,0.0029,
18.1059,0.3507,-0.084,0.5407,0.6,-0.0504,0.3244,0.2561,0.0021,
18.129,0.3489,-0.0738,0.4589,0.6,-0.0443,0.2753,0.2533,0.0016,
18.1563,0.347,-0.0608,0.7941,0.6,-0.0365,0.4765,0.2506,0.0011,
18.1929,0.3451,-0.0201,0.7079,0.6,-0.012,0.4247,0.2533,0.0001,
18.3542,0.347,0.0289,0.4243,0.6,0.0173,0.2546,0.2561,0.0003,
18.3955,0.3489,0.0514,0.4648,0.6,0.0308,0.2789,0.2588,0.0008,
18.4272,0.3507,0.0636,0.3776,0.6,0.0381,0.2266,0.2616,0.0012,
18.4542,0.3526,0.0736,0.3674,0.6,0.0442,0.2204,0.2644,0.0016,
18.4789,0.3545,0.0826,0.331,0.6,0.0496,0.1986,0.2672,0.002,
18.5004,0.3564,0.089,0.2927,0.6,0.0534,0.1756,0.27,0.0024,
18.5216,0.3583,0.0951,0.2391,0.6,0.057,0.1435,0.2757,0.0027,
18.5594,0.3621,0.1023,0.2282,0.6,0.0614,0.1369,0.2786,0.0031,
18.5767,0.3639,0.1069,0.2948,0.6,0.0642,0.1769,0.2814,0.0034,
18.594,0.3658,0.1125,0.2982,0.6,0.0675,0.1789,0.2843,0.0038,
18.6105,0.3677,0.117,0.2582,0.6,0.0702,0.1549,0.2872,0.0041,
18.6265,0.3696,0.1209,0.1267,0.6,0.0725,0.076,0.2931,0.0044,
18.6574,0.3734,0.1212,0.0646,0.6,0.0727,0.0388,0.296,0.0044,
18.6733,0.3753,0.1231,0.2252,0.6,0.0739,0.1351,0.299,0.0045,
18.6875,0.3771,0.1278,0.1858,0.6,0.0767,0.1115,0.305,0.0049,
18.717,0.3809,0.129,0.0578,0.6,0.0774,0.0347,0.308,0.005,
18.7317,0.3828,0.1301,0.0926,0.6,0.0781,0.0556,0.311,0.0051,
18.7462,0.3847,0.1317,0.0499,0.6,0.079,0.03,0.3171,0.0052,
18.7749,0.3885,0.1314,-0.0451,0.6,0.0789,-0.027,0.3202,0.0052,
18.7887,0.3903,0.1303,-0.0792,0.6,0.0782,-0.0475,0.3263,0.0051,
18.8179,0.3941,0.128,0.0864,0.6,0.0768,0.0519,0.3294,0.0049,
18.833,0.396,0.1318,0.1693,0.6,0.0791,0.1016,0.3326,0.0052,
18.8468,0.3979,0.133,-0.1744,0.6,0.0798,-0.1047,0.3389,0.0053,
18.8764,0.4017,0.1201,-0.162,0.6,0.0721,-0.0972,0.342,0.0043,
18.8925,0.4035,0.1219,0.1809,0.6,0.0731,0.1085,0.3452,0.0045,
18.9069,0.4054,0.1255,-0.038,0.6,0.0753,-0.0228,0.3516,0.0047,
18.9388,0.4092,0.1151,-0.2098,0.6,0.0691,-0.1259,0.3548,0.004,
18.9559,0.4111,0.1135,-0.1657,0.6,0.0681,-0.0994,0.3581,0.0039,
18.9723,0.413,0.1096,-0.2792,0.6,0.0657,-0.1675,0.3613,0.0036,
18.9907,0.4149,0.1037,-0.2673,0.6,0.0622,-0.1604,0.3646,0.0032,
19.008,0.4167,0.1,-0.1095,0.6,0.06,-0.0657,0.3679,0.003,
19.0278,0.4186,0.0999,-0.1173,0.6,0.0599,-0.0704,0.3712,0.003,
19.0461,0.4205,0.0957,-0.1839,0.6,0.0574,-0.1103,0.3745,0.0027,
19.0678,0.4224,0.0927,-0.2212,0.6,0.0556,-0.1327,0.3778,0.0026,
19.0872,0.4243,0.0868,-0.3015,0.6,0.0521,-0.1809,0.3812,0.0023,
19.1123,0.4262,0.0793,-0.311,0.6,0.0476,-0.1866,0.3845,0.0019,
19.1352,0.4281,0.0719,-0.3136,0.6,0.0431,-0.1882,0.3879,0.0016,
19.1648,0.4299,0.0629,-0.2513,0.6,0.0378,-0.1508,0.3913,0.0012,
19.194,0.4318,0.0571,-0.2871,0.6,0.0343,-0.1723,0.3947,0.001,
19.2326,0.4337,0.0426,-0.478,0.6,0.0255,-0.2868,0.3981,0.0005,
19.2855,0.4356,0.0119,-0.3958,0.6,0.0071,-0.2375,0.3947,0,
19.4426,0.4337,-0.0213,-0.2256,0.6,-0.0128,-0.1354,0.3913,0.0001,
19.5047,0.4318,-0.0362,-0.2356,0.6,-0.0217,-0.1414,0.3879,0.0004,
19.5501,0.4299,-0.0467,-0.1987,0.6,-0.028,-0.1192,0.3845,0.0007,
19.585,0.4281,-0.0525,-0.2014,0.6,-0.0315,-0.1208,0.3812,0.0008,
19.6205,0.4262,-0.0609,-0.1974,0.6,-0.0366,-0.1185,0.3778,0.0011,
19.6483,0.4243,-0.0653,-0.166,0.6,-0.0392,-0.0996,0.3745,0.0013,
19.6788,0.4224,-0.0706,-0.1678,0.6,-0.0423,-0.1007,0.3712,0.0015,
19.7029,0.4205,-0.0745,-0.1086,0.6,-0.0447,-0.0652,0.3679,0.0017,
19.73,0.4186,-0.076,-0.0385,0.6,-0.0456,-0.0231,0.3646,0.0017,
19.7532,0.4167,-0.0765,-0.0286,0.6,-0.0459,-0.0171,0.3613,0.0018,
19.7785,0.4149,-0.0774,-0.0993,0.6,-0.0465,-0.0596,0.3581,0.0018,
19.8012,0.413,-0.0811,-0.1125,0.6,-0.0487,-0.0675,0.3548,0.002,
19.8254,0.4111,-0.0826,-0.0904,0.6,-0.0496,-0.0542,0.3516,0.002,
19.8473,0.4092,-0.0852,-0.1056,0.6,-0.0511,-0.0634,0.3484,0.0022,
19.87,0.4073,-0.0873,-0.0726,0.6,-0.0524,-0.0435,0.3452,0.0023,
19.8909,0.4054,-0.0884,-0.0127,0.6,-0.0531,-0.0076,0.342,0.0023,
19.913,0.4035,-0.0878,0.0385,0.6,-0.0527,0.0231,0.3389,0.0023,
19.9331,0.4017,-0.0868,-0.0304,0.6,-0.0521,-0.0183,0.3357,0.0023,
19.9557,0.3998,-0.0893,-0.0379,0.6,-0.0536,-0.0227,0.3326,0.0024,
19.9758,0.3979,-0.0886,0.0522,0.6,-0.0531,0.0313,0.3294,0.0024,
19.9988,0.396,-0.087,0.0444,0.6,-0.0522,0.0266,0.3263,0.0023,
20.0196,0.3941,-0.0866,0.0786,0.6,-0.052,0.0471,0.3232,0.0023,
20.0428,0.3922,-0.0834,0.1672,0.6,-0.05,0.1003,0.3202,0.0021,
20.0652,0.3903,-0.079,0.1429,0.6,-0.0474,0.0858,0.3171,0.0019,
20.0898,0.3885,-0.0768,0.0426,0.6,-0.0461,0.0256,0.314,0.0018,
20.1134,0.3866,-0.0769,0.079,0.6,-0.0462,0.0474,0.311,0.0018,
20.1393,0.3847,-0.0727,0.1512,0.6,-0.0436,0.0907,0.308,0.0016,
20.1657,0.3828,-0.069,0.176,0.6,-0.0414,0.1056,0.305,0.0014,
20.1945,0.3809,-0.0629,0.1877,0.6,-0.0377,0.1126,0.302,0.0012,
20.2263,0.379,-0.0577,0.2236,0.6,-0.0346,0.1341,0.299,0.001,
20.2605,0.3771,-0.048,0.2598,0.6,-0.0288,0.1559,0.296,0.0007,
20.305,0.3753,-0.0375,,0.6,-0.0225,,0.2931,0.0004,
