Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
12.6794,0.4884,-0.198,-0.3722,0.6,-0.1188,-0.2233,0.4918,0.0118,
12.6983,0.4846,-0.2016,-0.2482,0.6,-0.121,-0.1489,0.4842,0.0122,
12.7166,0.4809,-0.2072,-0.3793,0.6,-0.1243,-0.2276,0.4767,0.0129,
12.7345,0.4771,-0.2153,-0.3211,0.6,-0.1292,-0.1927,0.4693,0.0139,
12.7519,0.4733,-0.2186,-0.171,0.6,-0.1311,-0.1026,0.4582,0.0143,
12.7775,0.4677,-0.2225,-0.228,0.6,-0.1335,-0.1368,0.4509,0.0148,
12.7943,0.4639,-0.2276,-0.1739,0.6,-0.1365,-0.1043,0.4401,0.0155,
12.8192,0.4582,-0.2287,-0.0869,0.6,-0.1372,-0.0521,0.433,0.0157,
12.8354,0.4545,-0.2308,-0.0986,0.6,-0.1385,-0.0591,0.4259,0.016,
12.8517,0.4507,-0.2319,-0.1289,0.6,-0.1392,-0.0773,0.4153,0.0161,
12.8764,0.445,-0.2366,-0.1687,0.6,-0.142,-0.1012,0.4049,0.0168,
12.8995,0.4394,-0.24,0.0514,0.6,-0.144,0.0308,0.3981,0.0173,
12.9155,0.4356,-0.236,0.3719,0.6,-0.1416,0.2231,0.3913,0.0167,
12.9317,0.4318,-0.228,0.2766,0.6,-0.1368,0.1659,0.3812,0.0156,
12.957,0.4262,-0.2265,-0.0862,0.6,-0.1359,-0.0517,0.3745,0.0154,
12.9734,0.4224,-0.2303,-0.0134,0.6,-0.1382,-0.0081,0.3646,0.0159,
12.9983,0.4167,-0.2252,0.2401,0.6,-0.1351,0.1441,0.3581,0.0152,
13.015,0.413,-0.2206,0.3545,0.6,-0.1324,0.2127,0.3516,0.0146,
13.0323,0.4092,-0.2131,0.4233,0.6,-0.1279,0.254,0.342,0.0136,
13.0599,0.4035,-0.2017,0.3767,0.6,-0.121,0.226,0.3357,0.0122,
13.0787,0.3998,-0.1953,0.3258,0.6,-0.1172,0.1955,0.3294,0.0114,
13.0983,0.396,-0.1892,0.2915,0.6,-0.1135,0.1749,0.3232,0.0107,
13.1189,0.3922,-0.1836,0.5638,0.6,-0.1101,0.3383,0.3202,0.0101,
13.1293,0.3903,-0.1747,0.6959,0.6,-0.1048,0.4175,0.314,0.0092,
13.1515,0.3866,-0.1628,0.5609,0.6,-0.0977,0.3365,0.308,0.008,
13.1754,0.3828,-0.1488,0.7418,0.6,-0.0893,0.4451,0.305,0.0066,
13.1891,0.3809,-0.1365,0.6556,0.6,-0.0819,0.3934,0.299,0.0056,
13.2174,0.3771,-0.1248,0.6843,0.6,-0.0749,0.4106,0.296,0.0047,
13.233,0.3753,-0.1099,0.7111,0.6,-0.0659,0.4266,0.2931,0.0036,
13.2512,0.3734,-0.1014,0.5522,0.6,-0.0609,0.3313,0.2902,0.0031,
13.2705,0.3715,-0.0891,0.6779,0.6,-0.0535,0.4067,0.2872,0.0024,
13.2943,0.3696,-0.072,1.1228,0.6,-0.0432,0.6737,0.2843,0.0016,
13.3239,0.3677,-0.0268,0.901,0.6,-0.0161,0.5406,0.2872,0.0002,
13.5039,0.3696,0.0227,0.2956,0.6,0.0136,0.1774,0.2902,0.0002,
13.5583,0.3715,0.0399,0.2866,0.6,0.0239,0.172,0.2931,0.0005,
13.6007,0.3734,0.0508,0.2199,0.6,0.0305,0.1319,0.296,0.0008,
13.6341,0.3753,0.0569,0.2068,0.6,0.0342,0.1241,0.299,0.001,
13.6657,0.3771,0.0642,0.264,0.6,0.0385,0.1584,0.302,0.0012,
13.6923,0.379,0.0721,0.2768,0.6,0.0433,0.1661,0.305,0.0016,
13.7184,0.3809,0.0788,0.2109,0.6,0.0473,0.1266,0.308,0.0019,
13.7408,0.3828,0.0825,0.1944,0.6,0.0495,0.1166,0.311,0.002,
13.7645,0.3847,0.0878,0.1897,0.6,0.0527,0.1138,0.314,0.0023,
13.7844,0.3866,0.0909,0.0711,0.6,0.0546,0.0426,0.3171,0.0025,
13.8064,0.3885,0.0906,0.0748,0.6,0.0543,0.0449,0.3202,0.0025,
13.8254,0.3903,0.0937,0.1645,0.6,0.0562,0.0987,0.3232,0.0026,
13.8459,0.3922,0.0971,0.1337,0.6,0.0583,0.0802,0.3263,0.0028,
13.8646,0.3941,0.099,0.1092,0.6,0.0594,0.0655,0.3294,0.0029,
13.8843,0.396,0.1013,0.1533,0.6,0.0608,0.092,0.3326,0.0031,
13.9022,0.3979,0.1047,0.008,0.6,0.0628,0.0048,0.3389,0.0033,
13.939,0.4017,0.0983,0.0141,0.6,0.059,0.0084,0.342,0.0029,
13.9583,0.4035,0.1022,0.1683,0.6,0.0613,0.101,0.3452,0.0031,
13.9754,0.4054,0.1045,0.1111,0.6,0.0627,0.0666,0.3484,0.0033,
13.9948,0.4073,0.1062,-0.0074,0.6,0.0637,-0.0044,0.3516,0.0034,
14.0114,0.4092,0.1045,-0.0935,0.6,0.0627,-0.0561,0.3548,0.0033,
14.0315,0.4111,0.1028,-0.0481,0.6,0.0617,-0.0289,0.3581,0.0032,
14.0486,0.413,0.1026,-0.1148,0.6,0.0616,-0.0689,0.3613,0.0032,
14.0688,0.4149,0.0982,-0.0691,0.6,0.0589,-0.0415,0.3646,0.0029,
14.0864,0.4167,0.0996,-0.0087,0.6,0.0598,-0.0052,0.3679,0.003,
14.106,0.4186,0.0977,-0.121,0.6,0.0586,-0.0726,0.3712,0.0029,
14.1253,0.4205,0.0949,-0.1086,0.6,0.0569,-0.0652,0.3745,0.0027,
14.1461,0.4224,0.0934,-0.1265,0.6,0.056,-0.0759,0.3778,0.0026,
14.166,0.4243,0.0898,-0.1214,0.6,0.0539,-0.0729,0.3812,0.0024,
14.1886,0.4262,0.0884,-0.1919,0.6,0.053,-0.1152,0.3845,0.0023,
14.2091,0.4281,0.0818,-0.2003,0.6,0.0491,-0.1202,0.3879,0.002,
14.2345,0.4299,0.0798,-0.1001,0.6,0.0479,-0.0601,0.3913,0.0019,
14.2559,0.4318,0.0772,-0.1366,0.6,0.0463,-0.082,0.3947,0.0018,
14.2849,0.4337,0.0728,-0.1835,0.6,0.0437,-0.1101,0.3981,0.0016,
14.3086,0.4356,0.0677,-0.1934,0.6,0.0406,-0.116,0.4015,0.0014,
14.343,0.4375,0.0618,-0.1919,0.6,0.0371,-0.1151,0.4049,0.0011,
14.3708,0.4394,0.0559,-0.2408,0.6,0.0335,-0.1445,0.4084,0.0009,
14.4146,0.4413,0.0441,-0.2578,0.6,0.0264,-0.1547,0.4119,0.0006,
14.4548,0.4431,0.0342,-0.2948,0.6,0.0205,-0.1769,0.4153,0.0004,
14.5349,0.445,0.0067,,0.6,0.004,,0.4119,0,
14.7189,0.4431,,,,,,,,
