Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
0.898,0.0019,0.073,0,0.6,0.0438,,0,0.0016,
0.9112,0.0038,0.1706,5.2639,0.6,0.1023,3.1583,0.0002,0.0087,
0.9396,0.0094,0.2596,4.0274,0.6,0.1558,2.4164,0.0005,0.0202,
0.9573,0.0151,0.3467,4.2105,0.6,0.208,2.5263,0.0011,0.0361,
0.9775,0.0226,0.4174,3.7524,0.6,0.2504,2.2515,0.0022,0.0523,
0.998,0.0321,0.4995,3.8271,0.6,0.2997,2.2963,0.004,0.0748,
1.0191,0.0434,0.5765,3.9285,0.6,0.3459,2.3571,0.0063,0.0997,
1.0374,0.0547,0.6535,3.7157,0.6,0.3921,2.2294,0.0103,0.1281,
1.0593,0.0698,0.7241,3.3581,0.6,0.4345,2.0149,0.0152,0.1573,
1.0792,0.0849,0.7936,3.2413,0.6,0.4762,1.9448,0.0219,0.1889,
1.0996,0.1018,0.8546,3.0676,0.6,0.5128,1.8406,0.0298,0.2191,
1.1189,0.1188,0.9153,3.3163,0.6,0.5492,1.9898,0.04,0.2513,
1.1388,0.1377,0.9847,3.1895,0.6,0.5908,1.9137,0.053,0.2909,
1.1591,0.1584,1.0434,2.9303,0.6,0.626,1.7582,0.0678,0.3266,
1.1785,0.1791,1.101,2.942,0.6,0.6606,1.7652,0.086,0.3637,
1.1985,0.2018,1.1593,2.4696,0.6,0.6956,1.4817,0.1081,0.4032,
1.2192,0.2263,1.2012,2.0817,0.6,0.7207,1.249,0.1327,0.4329,
1.2393,0.2508,1.2442,2.0437,0.6,0.7465,1.2262,0.1598,0.4644,
1.2586,0.2753,1.2818,1.6751,0.6,0.7691,1.005,0.1918,0.4929,
1.279,0.3017,1.3104,1.6181,0.6,0.7862,0.9708,0.2267,0.5151,
1.2989,0.3281,1.3469,1.4147,0.6,0.8081,0.8488,0.2672,0.5442,
1.3196,0.3564,1.3675,0.8473,0.6,0.8205,0.5084,0.308,0.561,
1.3389,0.3828,1.381,0.6724,0.6,0.8286,0.4034,0.3548,0.5721,
1.3592,0.4111,1.3941,0.4926,0.6,0.8365,0.2956,0.4049,0.583,
1.3795,0.4394,1.401,0.456,0.6,0.8406,0.2736,0.4582,0.5889,
1.3996,0.4677,1.4125,0.374,0.6,0.8475,0.2244,0.5147,0.5986,
1.4195,0.4959,1.416,-0.1996,0.6,0.8496,-0.1197,0.5744,0.6016,
1.4395,0.5242,1.4045,-0.5092,0.6,0.8427,-0.3055,0.6372,0.5918,
1.4598,0.5525,1.3955,-0.0391,0.6,0.8373,-0.0235,0.6987,0.5842,
1.4787,0.5789,1.4024,-0.1035,0.6,0.8414,-0.0621,0.7675,0.59,
1.4988,0.6072,1.3909,-1.1113,0.6,0.8345,-0.6668,0.8394,0.5804,
1.5194,0.6355,1.3569,-1.4217,0.6,0.8142,-0.853,0.9092,0.5524,
1.5391,0.6619,1.3334,-0.9331,0.6,0.8,-0.5599,0.9817,0.5334,
1.559,0.6883,1.32,-0.9735,0.6,0.792,-0.5841,1.0568,0.5227,
1.5791,0.7147,1.2944,-1.6296,0.6,0.7766,-0.9777,1.1344,0.5026,
1.5998,0.7411,1.2533,-2.0732,0.6,0.752,-1.2439,1.2087,0.4712,
1.6197,0.7656,1.2103,-2.1172,0.6,0.7262,-1.2703,1.2793,0.4395,
1.6387,0.7882,1.1709,-2.0724,0.6,0.7025,-1.2434,1.3517,0.4113,
1.6584,0.8109,1.1301,-2.1483,0.6,0.678,-1.289,1.4259,0.3831,
1.6788,0.8335,1.0847,-2.2435,0.6,0.6508,-1.3461,1.4954,0.353,
1.6983,0.8542,1.0406,-2.2656,0.6,0.6243,-1.3593,1.5665,0.3248,
1.7187,0.875,0.9943,-2.5626,0.6,0.5966,-1.5376,1.6324,0.2966,
1.7381,0.8938,0.9389,-2.9615,0.6,0.5633,-1.7769,1.6995,0.2644,
1.7589,0.9127,0.8751,-3.1104,0.6,0.5251,-1.8662,1.7609,0.2297,
1.7791,0.9297,0.8114,-3.1731,0.6,0.4869,-1.9039,1.8163,0.1975,
1.7983,0.9447,0.7501,-2.9583,0.6,0.4501,-1.775,1.8724,0.1688,
1.8193,0.9598,0.6929,-2.973,0.6,0.4157,-1.7838,1.9221,0.144,
1.8391,0.973,0.6291,-3.4593,0.6,0.3775,-2.0756,1.9652,0.1187,
1.8582,0.9843,0.5585,-3.521,0.6,0.3351,-2.1126,2.0087,0.0936,
1.8799,0.9957,0.4859,-3.9109,0.6,0.2915,-2.3465,2.0379,0.0708,
1.8967,1.0032,0.4107,-3.9031,0.6,0.2464,-2.3419,2.0673,0.0506,
1.9167,1.0107,0.3441,-3.5551,0.6,0.2065,-2.1331,2.0894,0.0355,
1.9349,1.0164,0.2753,-4.3839,0.6,0.1652,-2.6303,2.1042,0.0227,
1.9509,1.0202,0.1955,-5.2925,0.6,0.1173,-3.1755,2.1191,0.0115,
1.975,1.0239,0.0606,-4.1563,0.6,0.0364,-2.4938,2.1117,0.0011,
2.0308,1.0221,-0.0909,-3.4481,0.6,-0.0546,-2.0688,2.0968,0.0025,
2.0562,1.0183,-0.1971,-3.788,0.6,-0.1183,-2.2728,2.0746,0.0117,
2.0795,1.0126,-0.2762,-3.6617,0.6,-0.1657,-2.197,2.0525,0.0229,
2.0977,1.007,-0.3477,-3.8036,0.6,-0.2086,-2.2821,2.0232,0.0363,
2.1173,0.9994,-0.4198,-3.4979,0.6,-0.2519,-2.0988,1.9869,0.0529,
2.1381,0.99,-0.4888,-3.247,0.6,-0.2933,-1.9482,1.9436,0.0717,
2.1596,0.9787,-0.5571,-3.4686,0.6,-0.3342,-2.0811,1.9007,0.0931,
2.1788,0.9674,-0.6293,-3.4513,0.6,-0.3776,-2.0708,1.8513,0.1188,
2.1985,0.9542,-0.6912,-2.8942,0.6,-0.4147,-1.7365,1.7954,0.1433,
2.2197,0.9391,-0.7473,-2.8387,0.6,-0.4484,-1.7032,1.7403,0.1675,
2.239,0.924,-0.8058,-2.8229,0.6,-0.4835,-1.6937,1.6792,0.1948,
2.2595,0.907,-0.8594,-2.7678,0.6,-0.5156,-1.6607,1.6191,0.2216,
2.2785,0.8901,-0.9149,-2.657,0.6,-0.5489,-1.5942,1.5535,0.2511,
2.2986,0.8712,-0.963,-2.3227,0.6,-0.5778,-1.3936,1.4827,0.2782,
2.3196,0.8505,-1.0103,-2.1361,0.6,-0.6062,-1.2817,1.4134,0.3062,
2.3397,0.8297,-1.0509,-2.0847,0.6,-0.6306,-1.2508,1.3456,0.3313,
2.3591,0.809,-1.0926,-2.2816,0.6,-0.6556,-1.369,1.2733,0.3581,
2.3794,0.7863,-1.1416,-2.2739,0.6,-0.685,-1.3643,1.2029,0.391,
2.3988,0.7637,-1.183,-2.0302,0.6,-0.7098,-1.2181,1.1288,0.4198,
2.4192,0.7392,-1.2223,-1.7526,0.6,-0.7334,-1.0515,1.0568,0.4482,
2.4389,0.7147,-1.2534,-1.4185,0.6,-0.752,-0.8511,0.9817,0.4713,
2.4598,0.6883,-1.2797,-1.2086,0.6,-0.7678,-0.7251,0.9143,0.4913,
2.4787,0.6638,-1.3016,-1.0373,0.6,-0.781,-0.6224,0.8443,0.5083,
2.4989,0.6374,-1.3201,-1.0539,0.6,-0.7921,-0.6323,0.7769,0.5228,
2.5187,0.611,-1.3437,-0.7586,0.6,-0.8062,-0.4552,0.7077,0.5417,
2.5396,0.5827,-1.3505,0.3552,0.6,-0.8103,0.2131,0.6458,0.5472,
2.5592,0.5563,-1.3302,1.0154,0.6,-0.7981,0.6092,0.5867,0.5308,
2.5793,0.5299,-1.3102,-0.0025,0.6,-0.7861,-0.0015,0.5303,0.515,
2.5995,0.5035,-1.3304,-0.8385,0.6,-0.7982,-0.5031,0.4767,0.531,
2.619,0.4771,-1.3436,0.654,0.6,-0.8062,0.3924,0.4259,0.5416,
2.6388,0.4507,-1.3043,2.1494,0.6,-0.7826,1.2897,0.3778,0.5104,
2.6595,0.4243,-1.2564,2.0232,0.6,-0.7538,1.2139,0.3357,0.4735,
2.6793,0.3998,-1.2221,0.8809,0.6,-0.7333,0.5286,0.296,0.4481,
2.6996,0.3753,-1.2215,-0.0606,0.6,-0.7329,-0.0364,0.2588,0.4476,
2.7195,0.3507,-1.2245,1.0261,0.6,-0.7347,0.6157,0.2241,0.4498,
2.7397,0.3262,-1.18,2.6675,0.6,-0.708,1.6005,0.1942,0.4177,
2.7594,0.3036,-1.1183,2.9081,0.6,-0.671,1.7449,0.1686,0.3752,
2.7784,0.2829,-1.0673,2.4049,0.6,-0.6404,1.443,0.1449,0.3418,
2.7983,0.2621,-1.025,1.7254,0.6,-0.615,1.0353,0.1229,0.3152,
2.8189,0.2414,-0.9977,1.3221,0.6,-0.5986,0.7933,0.1027,0.2986,
2.8399,0.2206,-0.97,1.7479,0.6,-0.582,1.0487,0.086,0.2823,
2.8597,0.2018,-0.9269,2.5246,0.6,-0.5561,1.5147,0.0721,0.2577,
2.8785,0.1848,-0.8729,2.9931,0.6,-0.5238,1.7959,0.0595,0.2286,
2.8987,0.1678,-0.81,3.1987,0.6,-0.486,1.9192,0.0493,0.1968,
2.9181,0.1527,-0.7463,2.8894,0.6,-0.4478,1.7336,0.04,0.1671,
2.9391,0.1377,-0.6939,2.5844,0.6,-0.4163,1.5506,0.0327,0.1444,
2.9587,0.1245,-0.6415,3.1442,0.6,-0.3849,1.8865,0.0271,0.1235,
2.9774,0.1131,-0.5739,3.4718,0.6,-0.3443,2.0831,0.0219,0.0988,
2.9984,0.1018,-0.504,3.2668,0.6,-0.3024,1.9601,0.0181,0.0762,
3.0184,0.0924,-0.4399,3.3047,0.6,-0.264,1.9828,0.0152,0.0581,
3.0367,0.0849,-0.3776,3.3135,0.6,-0.2266,1.9881,0.0126,0.0428,
3.0587,0.0773,-0.3067,3.4128,0.6,-0.184,2.0477,0.0109,0.0282,
3.0796,0.0717,-0.2314,3.4322,0.6,-0.1388,2.0593,0.0097,0.0161,
3.0991,0.0679,-0.1678,5.79,0.6,-0.1007,3.474,0.0092,0.0084,
3.1126,0.066,-0.0555,5.2141,0.6,-0.0333,3.1285,0.0097,0.0009,
3.1764,0.0679,0.0791,3.4839,0.6,0.0474,2.0903,0.0103,0.0019,
3.1912,0.0698,0.151,3.8445,0.6,0.0906,2.3067,0.0114,0.0068,
3.2125,0.0735,0.2113,2.9177,0.6,0.1268,1.7506,0.0133,0.0134,
3.2354,0.0792,0.2801,2.8424,0.6,0.168,1.7055,0.0159,0.0235,
3.2595,0.0867,0.3447,2.7383,0.6,0.2068,1.643,0.0188,0.0356,
3.2796,0.0943,0.4009,2.802,0.6,0.2406,1.6812,0.0219,0.0482,
3.2973,0.1018,0.4506,2.8085,0.6,0.2703,1.6851,0.0262,0.0609,
3.3172,0.1113,0.5065,2.6131,0.6,0.3039,1.5678,0.0318,0.077,
3.3383,0.1226,0.5575,2.7214,0.6,0.3345,1.6328,0.0379,0.0932,
3.3578,0.1339,0.6165,2.7603,0.6,0.3699,1.6562,0.0457,0.114,
3.378,0.1471,0.6669,2.3661,0.6,0.4002,1.4196,0.0543,0.1334,
3.3974,0.1603,0.7103,2.3686,0.6,0.4262,1.4211,0.065,0.1514,
3.4178,0.1754,0.7613,2.375,0.6,0.4568,1.425,0.0781,0.1739,
3.4394,0.1923,0.8099,2.3368,0.6,0.486,1.4021,0.0925,0.1968,
3.4597,0.2093,0.8591,2.1859,0.6,0.5155,1.3115,0.1081,0.2214,
3.479,0.2263,0.8967,1.8115,0.6,0.538,1.0869,0.1268,0.2412,
3.4996,0.2451,0.9312,1.9354,0.6,0.5587,1.1612,0.147,0.2601,
3.5195,0.264,0.9749,1.9578,0.6,0.5849,1.1747,0.1686,0.2851,
3.5384,0.2829,1.0074,1.4799,0.6,0.6044,0.8879,0.1942,0.3044,
3.5588,0.3036,1.0327,1.4627,0.6,0.6196,0.8776,0.2215,0.32,
3.5785,0.3243,1.0659,1.4403,0.6,0.6395,0.8642,0.2533,0.3408,
3.5995,0.347,1.091,0.813,0.6,0.6546,0.4878,0.2843,0.3571,
3.6183,0.3677,1.0991,0.3562,0.6,0.6594,0.2137,0.3202,0.3624,
3.6389,0.3903,1.1049,0.5452,0.6,0.6629,0.3271,0.3581,0.3663,
3.6593,0.413,1.1214,0.4794,0.6,0.6728,0.2876,0.3981,0.3772,
3.6793,0.4356,1.1244,0.0676,0.6,0.6746,0.0405,0.4401,0.3793,
3.6995,0.4582,1.1241,-0.0771,0.6,0.6744,-0.0462,0.4842,0.3791,
3.7196,0.4809,1.1213,-0.4169,0.6,0.6728,-0.2502,0.5303,0.3772,
3.7399,0.5035,1.1072,-0.4989,0.6,0.6643,-0.2993,0.5744,0.3678,
3.7587,0.5242,1.1015,-0.4307,0.6,0.6609,-0.2584,0.6244,0.364,
3.7793,0.5469,1.09,-0.7453,0.6,0.654,-0.4472,0.672,0.3565,
3.7985,0.5676,1.0721,-0.7916,0.6,0.6432,-0.475,0.7258,0.3448,
3.8197,0.5902,1.0583,-0.8482,0.6,0.635,-0.5089,0.7769,0.336,
3.8395,0.611,1.0376,-1.1465,0.6,0.6226,-0.6879,0.8296,0.323,
3.8597,0.6317,1.0124,-1.3248,0.6,0.6074,-0.7949,0.879,0.3075,
3.8786,0.6506,0.9859,-1.3466,0.6,0.5915,-0.808,0.9348,0.2916,
3.8999,0.6713,0.9584,-1.6155,0.6,0.575,-0.9693,0.987,0.2756,
3.9199,0.6902,0.9196,-1.8801,0.6,0.5518,-1.128,1.0351,0.2537,
3.9388,0.7071,0.8852,-1.6394,0.6,0.5311,-0.9837,1.0842,0.2351,
3.9582,0.7241,0.8569,-1.7392,0.6,0.5141,-1.0435,1.1344,0.2203,
3.9785,0.7411,0.8159,-2.0799,0.6,0.4895,-1.248,1.1856,0.1997,
3.9999,0.7581,0.7701,-2.4373,0.6,0.462,-1.4624,1.2262,0.1779,
4.0176,0.7713,0.7217,-2.3649,0.6,0.433,-1.4189,1.2733,0.1563,
4.0391,0.7863,0.6788,-2.0977,0.6,0.4073,-1.2586,1.3153,0.1382,
4.0591,0.7995,0.6348,-2.3701,0.6,0.3809,-1.422,1.3517,0.1209,
4.0778,0.8109,0.5873,-2.6076,0.6,0.3524,-1.5645,1.3885,0.1035,
4.0978,0.8222,0.5338,-2.7305,0.6,0.3203,-1.6383,1.4196,0.0855,
4.1165,0.8316,0.4817,-2.4641,0.6,0.289,-1.4785,1.451,0.0696,
4.1369,0.841,0.438,-2.4864,0.6,0.2628,-1.4918,1.4763,0.0576,
4.1552,0.8486,0.3862,-2.7296,0.6,0.2317,-1.6378,1.5018,0.0448,
4.1762,0.8561,0.331,-2.8196,0.6,0.1986,-1.6918,1.5211,0.0329,
4.1949,0.8618,0.2747,-2.8394,0.6,0.1648,-1.7036,1.5405,0.0226,
4.2178,0.8674,0.2136,-2.6538,0.6,0.1282,-1.5923,1.5535,0.0137,
4.2386,0.8712,0.1587,-3.3055,0.6,0.0952,-1.9833,1.56,0.0076,
4.2527,0.8731,0.1027,-4.0193,0.6,0.0616,-2.4116,1.5665,0.0032,
4.2796,0.875,-0.0067,-3.5888,0.6,-0.004,-2.1533,1.56,0,
4.3022,0.8731,-0.077,-2.1362,0.6,-0.0462,-1.2817,1.5535,0.0018,
4.3294,0.8712,-0.1086,-1.8212,0.6,-0.0651,-1.0927,1.5405,0.0035,
4.3552,0.8674,-0.1726,-2.7029,0.6,-0.1035,-1.6217,1.5276,0.0089,
4.3739,0.8637,-0.2273,-2.8747,0.6,-0.1364,-1.7248,1.5083,0.0155,
4.3961,0.858,-0.29,-2.7829,0.6,-0.174,-1.6697,1.4827,0.0252,
4.4193,0.8505,-0.3536,-2.6384,0.6,-0.2121,-1.583,1.4573,0.0375,
4.4391,0.8429,-0.4038,-2.6575,0.6,-0.2423,-1.5945,1.4321,0.0489,
4.4568,0.8354,-0.453,-2.6817,0.6,-0.2718,-1.609,1.4009,0.0616,
4.4765,0.8259,-0.5039,-2.2547,0.6,-0.3023,-1.3528,1.3639,0.0762,
4.498,0.8146,-0.5453,-2.0328,0.6,-0.3272,-1.2197,1.3273,0.0892,
4.518,0.8033,-0.5881,-2.2853,0.6,-0.3528,-1.3712,1.2853,0.1037,
4.5396,0.7901,-0.6406,-2.3219,0.6,-0.3843,-1.3931,1.2438,0.1231,
4.5593,0.7769,-0.6842,-2.1331,0.6,-0.4105,-1.2798,1.2029,0.1405,
4.5782,0.7637,-0.723,-1.9175,0.6,-0.4338,-1.1505,1.157,0.1568,
4.5984,0.7486,-0.759,-1.5722,0.6,-0.4554,-0.9433,1.1119,0.1728,
4.618,0.7335,-0.7857,-1.5247,0.6,-0.4714,-0.9148,1.0622,0.1852,
4.6391,0.7166,-0.8213,-1.7743,0.6,-0.4928,-1.0646,1.0136,0.2023,
4.6593,0.6996,-0.8589,-1.4281,0.6,-0.5154,-0.8569,0.966,0.2213,
4.6787,0.6826,-0.8782,-1.0938,0.6,-0.5269,-0.6563,0.9194,0.2314,
4.6979,0.6657,-0.9011,-1.3866,0.6,-0.5406,-0.832,0.869,0.2436,
4.7184,0.6468,-0.9335,-1.4127,0.6,-0.5601,-0.8476,0.8199,0.2614,
4.7384,0.6279,-0.9584,-1.268,0.6,-0.575,-0.7608,0.7675,0.2756,
4.7597,0.6072,-0.9859,-1.0186,0.6,-0.5915,-0.6111,0.7213,0.2916,
4.7786,0.5883,-1,-0.6725,0.6,-0.6,-0.4035,0.672,0.3,
4.7993,0.5676,-1.0124,-0.604,0.6,-0.6074,-0.3624,0.6244,0.3075,
4.8195,0.5469,-1.0247,-0.5582,0.6,-0.6148,-0.3349,0.5785,0.315,
4.8398,0.5261,-1.035,-0.582,0.6,-0.621,-0.3492,0.5343,0.3214,
4.8596,0.5054,-1.048,-0.5303,0.6,-0.6288,-0.3182,0.4918,0.3295,
4.8794,0.4846,-1.056,-0.4815,0.6,-0.6336,-0.2889,0.4509,0.3346,
4.8989,0.4639,-1.0669,0.0633,0.6,-0.6401,0.038,0.4119,0.3415,
4.9183,0.4431,-1.0536,1.4228,0.6,-0.6321,0.8537,0.3745,0.333,
4.9383,0.4224,-1.0104,1.8038,0.6,-0.6062,1.0823,0.3389,0.3062,
4.9593,0.4017,-0.98,0.8733,0.6,-0.588,0.524,0.308,0.2881,
4.9787,0.3828,-0.9742,0.1211,0.6,-0.5845,0.0727,0.2786,0.2847,
4.9981,0.3639,-0.9753,0.2594,0.6,-0.5852,0.1556,0.2479,0.2854,
5.0193,0.3432,-0.9631,1.3204,0.6,-0.5778,0.7922,0.2215,0.2783,
5.0392,0.3243,-0.922,2.2972,0.6,-0.5532,1.3783,0.199,0.255,
5.0581,0.3074,-0.8742,2.3751,0.6,-0.5245,1.4251,0.1777,0.2293,
5.078,0.2904,-0.83,2.011,0.6,-0.498,1.2066,0.1576,0.2067,
5.0991,0.2734,-0.792,1.7123,0.6,-0.4752,1.0274,0.1408,0.1882,
5.1185,0.2583,-0.7605,1.4604,0.6,-0.4563,0.8762,0.1248,0.1735,
5.1387,0.2433,-0.7343,1.1798,0.6,-0.4406,0.7079,0.1099,0.1617,
5.1595,0.2282,-0.7122,1.4916,0.6,-0.4273,0.8949,0.0976,0.1522,
5.1784,0.215,-0.6759,2.1237,0.6,-0.4056,1.2742,0.086,0.1371,
5.1986,0.2018,-0.6289,2.3933,0.6,-0.3773,1.436,0.0766,0.1186,
5.2173,0.1905,-0.5829,2.4467,0.6,-0.3498,1.468,0.0678,0.1019,
5.2376,0.1791,-0.5335,2.663,0.6,-0.3201,1.5978,0.0608,0.0854,
5.2562,0.1697,-0.4797,2.666,0.6,-0.2878,1.5996,0.0543,0.069,
5.2769,0.1603,-0.4292,2.7251,0.6,-0.2575,1.6351,0.0493,0.0553,
5.2957,0.1527,-0.3726,2.6167,0.6,-0.2235,1.57,0.0446,0.0416,
5.3177,0.1452,-0.3237,2.5468,0.6,-0.1942,1.5281,0.0412,0.0314,
5.3363,0.1395,-0.2703,3.2488,0.6,-0.1622,1.9493,0.039,0.0219,
5.3521,0.1358,-0.213,3.0911,0.6,-0.1278,1.8546,0.0368,0.0136,
5.3719,0.132,-0.1624,2.7673,0.6,-0.0974,1.6604,0.0358,0.0079,
5.3862,0.1301,-0.1198,4.0597,0.6,-0.0719,2.4358,0.0348,0.0043,
5.404,0.1282,-0.0283,3.3179,0.6,-0.017,1.9908,0.0368,0.0002,
5.4799,0.132,0.0852,2.7129,0.6,0.0511,1.6277,0.0379,0.0022,
5.4957,0.1339,0.1473,3.0248,0.6,0.0884,1.8149,0.04,0.0065,
5.5175,0.1377,0.1935,2.5108,0.6,0.1161,1.5065,0.0423,0.0112,
5.5349,0.1414,0.244,2.3883,0.6,0.1464,1.433,0.0457,0.0179,
5.5556,0.1471,0.2828,1.9268,0.6,0.1697,1.1561,0.0493,0.024,
5.5749,0.1527,0.321,2.1517,0.6,0.1926,1.291,0.0543,0.0309,
5.5965,0.1603,0.3712,2.2558,0.6,0.2227,1.3535,0.0595,0.0413,
5.6157,0.1678,0.4132,2.0318,0.6,0.2479,1.2191,0.0664,0.0512,
5.6375,0.1773,0.4541,1.9758,0.6,0.2724,1.1855,0.0736,0.0619,
5.6574,0.1867,0.4954,1.9414,0.6,0.2972,1.1648,0.0828,0.0736,
5.6792,0.198,0.5348,1.7598,0.6,0.3209,1.0559,0.0925,0.0858,
5.6997,0.2093,0.5699,1.8639,0.6,0.3419,1.1183,0.1027,0.0974,
5.7189,0.2206,0.6086,1.8221,0.6,0.3651,1.0933,0.1154,0.1111,
5.7399,0.2338,0.6428,1.6079,0.6,0.3857,0.9647,0.1268,0.1239,
5.7571,0.2451,0.6701,1.3909,0.6,0.4021,0.8345,0.1428,0.1347,
5.7792,0.2602,0.6965,1.5597,0.6,0.4179,0.9358,0.1576,0.1455,
5.7978,0.2734,0.7323,1.8399,0.6,0.4394,1.1039,0.1754,0.1609,
5.8178,0.2885,0.7674,1.5289,0.6,0.4604,0.9173,0.1966,0.1767,
5.8396,0.3055,0.7958,1.2508,0.6,0.4775,0.7505,0.2164,0.19,
5.8582,0.3206,0.8181,1.0141,0.6,0.4909,0.6085,0.2398,0.2008,
5.8787,0.3375,0.8351,0.84,0.6,0.501,0.504,0.2644,0.2092,
5.8988,0.3545,0.8522,0.7537,0.6,0.5113,0.4522,0.2902,0.2179,
5.9186,0.3715,0.8652,0.4283,0.6,0.5191,0.257,0.3171,0.2246,
5.9381,0.3885,0.8691,0.1,0.6,0.5214,0.06,0.3484,0.2266,
5.9598,0.4073,0.8691,0.1256,0.6,0.5214,0.0754,0.3778,0.2266,
5.9793,0.4243,0.874,0.1179,0.6,0.5244,0.0707,0.4084,0.2292,
5.9987,0.4413,0.8737,-0.0747,0.6,0.5242,-0.0448,0.4401,0.229,
6.0181,0.4582,0.8711,-0.1615,0.6,0.5226,-0.0969,0.4767,0.2276,
6.0398,0.4771,0.867,-0.4777,0.6,0.5202,-0.2866,0.5109,0.2255,
6.0595,0.4941,0.8519,-0.8534,0.6,0.5111,-0.512,0.5462,0.2177,
6.0796,0.511,0.833,-0.7379,0.6,0.4998,-0.4427,0.5785,0.2081,
6.0979,0.5261,0.8232,-0.5335,0.6,0.4939,-0.3201,0.6159,0.2033,
6.1186,0.5431,0.8122,-0.9253,0.6,0.4873,-0.5552,0.6502,0.1979,
6.1374,0.5582,0.7874,-1.2098,0.6,0.4725,-0.7259,0.6897,0.186,
6.1593,0.5751,0.7633,-0.9427,0.6,0.458,-0.5656,0.7258,0.1748,
6.1793,0.5902,0.7476,-0.9489,0.6,0.4486,-0.5693,0.7628,0.1677,
6.1997,0.6053,0.7249,-1.3117,0.6,0.435,-0.787,0.7959,0.1577,
6.2183,0.6185,0.6968,-1.4419,0.6,0.4181,-0.8651,0.8296,0.1457,
6.2376,0.6317,0.6703,-1.592,0.6,0.4022,-0.9552,0.864,0.1348,
6.2577,0.6449,0.6339,-1.7643,0.6,0.3803,-1.0586,0.8991,0.1206,
6.2793,0.6581,0.5968,-1.766,0.6,0.3581,-1.0596,0.9297,0.1068,
6.2987,0.6694,0.5616,-1.5268,0.6,0.3369,-0.9161,0.9607,0.0946,
6.3196,0.6807,0.5357,-1.6392,0.6,0.3214,-0.9835,0.987,0.0861,
6.3375,0.6902,0.4992,-2.2086,0.6,0.2995,-1.3252,1.0136,0.0748,
6.3576,0.6996,0.4514,-1.9969,0.6,0.2709,-1.1982,1.0405,0.0611,
6.3792,0.709,0.4165,-1.8943,0.6,0.2499,-1.1366,1.0622,0.0521,
6.3983,0.7166,0.375,-2.0606,0.6,0.225,-1.2363,1.0842,0.0422,
6.4196,0.7241,0.3335,-2.1013,0.6,0.2001,-1.2608,1.1008,0.0334,
6.4377,0.7298,0.2927,-2.115,0.6,0.1756,-1.269,1.1175,0.0257,
6.4584,0.7354,0.2518,-2.1781,0.6,0.1511,-1.3069,1.1288,0.019,
6.4747,0.7392,0.213,-1.9948,0.6,0.1278,-1.1969,1.14,0.0136,
6.4944,0.743,0.1813,-2.4876,0.6,0.1088,-1.4926,1.1457,0.0099,
6.5056,0.7449,0.1436,-2.9739,0.6,0.0862,-1.7843,1.1513,0.0062,
6.5209,0.7467,0.1041,-3.0885,0.6,0.0624,-1.8531,1.157,0.0032,
6.5419,0.7486,0.0286,-2.6234,0.6,0.0172,-1.574,1.1513,0.0002,
6.599,0.7467,-0.0657,-1.7051,0.6,-0.0394,-1.023,1.14,0.0013,
6.6367,0.743,-0.132,-2.0889,0.6,-0.0792,-1.2534,1.1288,0.0052,
6.6596,0.7392,-0.1874,-2.1244,0.6,-0.1124,-1.2747,1.1175,0.0105,
6.6778,0.7354,-0.2207,-1.9211,0.6,-0.1324,-1.1527,1.1064,0.0146,
6.6937,0.7317,-0.2527,-1.9608,0.6,-0.1516,-1.1765,1.0897,0.0192,
6.7146,0.726,-0.2926,-1.8483,0.6,-0.1756,-1.109,1.0677,0.0257,
6.7386,0.7185,-0.3355,-1.8395,0.6,-0.2013,-1.1037,1.0459,0.0338,
6.7598,0.7109,-0.3756,-1.7782,0.6,-0.2253,-1.0669,1.0243,0.0423,
6.7789,0.7034,-0.4074,-1.8436,0.6,-0.2445,-1.1061,1.0029,0.0498,
6.7969,0.6958,-0.4438,-1.6918,0.6,-0.2663,-1.0151,0.9764,0.0591,
6.8171,0.6864,-0.4713,-1.4142,0.6,-0.2828,-0.8485,0.9503,0.0666,
6.8368,0.677,-0.5002,-1.5529,0.6,-0.3001,-0.9318,0.9194,0.075,
6.8584,0.6657,-0.5356,-1.5334,0.6,-0.3214,-0.92,0.889,0.0861,
6.8792,0.6543,-0.5653,-1.4382,0.6,-0.3392,-0.8629,0.8591,0.0959,
6.8986,0.643,-0.5934,-1.4622,0.6,-0.356,-0.8773,0.8296,0.1056,
6.9173,0.6317,-0.621,-1.3708,0.6,-0.3726,-0.8225,0.7959,0.1157,
6.938,0.6185,-0.6472,-1.0781,0.6,-0.3883,-0.6469,0.7628,0.1257,
6.9581,0.6053,-0.6651,-0.9045,0.6,-0.3991,-0.5427,0.7304,0.1327,
6.9777,0.5921,-0.6831,-0.8307,0.6,-0.4098,-0.4984,0.6942,0.14,
6.9995,0.577,-0.6993,-0.679,0.6,-0.4196,-0.4074,0.6632,0.1467,
7.0182,0.5638,-0.7108,-0.6558,0.6,-0.4265,-0.3935,0.6287,0.1516,
7.0393,0.5487,-0.7255,-0.7675,0.6,-0.4353,-0.4605,0.595,0.1579,
7.0597,0.5337,-0.7426,-0.7089,0.6,-0.4456,-0.4253,0.5663,0.1655,
7.0773,0.5205,-0.7528,-0.5164,0.6,-0.4517,-0.3099,0.5303,0.17,
